edge_id,realworld_edge_id,u,v,key,routeable_vehicle_highway,highway_raw,highway_class,highway_evidence_class,length_m,length_evidence_class,maxspeed_raw,observed_maxspeed_kph,speed_kph_used,speed_evidence_class,lanes_raw,lane_count,lane_evidence_class,capacity_raw,capacity_proxy_veh_per_hr,lane_based_capacity_candidate_veh_per_hr,lane_based_capacity_evidence_class,capacity_evidence_class,free_flow_time_min,free_flow_time_evidence_class,base_disruption_raw,base_disruption_probability,base_disruption_evidence_class,benchmark_travel_time_min,benchmark_source_label,benchmark_snapshot_path,benchmark_evidence_class,attribute_assumptions,weak_for_final_claim,evidence_status,claim_boundary
'1810765571'->'1810765686':0:osm:169918639,osm:169918639,1810765571,1810765686,0,true,residential,residential,OSM-derived,52.693814,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.105388,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765571'->'1810765720':0:osm:169918658,osm:169918658,1810765571,1810765720,0,true,residential,residential,OSM-derived,126.701455,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.253403,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765572'->'1810765672':0:osm:418450523,osm:418450523,1810765572,1810765672,0,true,residential,residential,OSM-derived,18.858107,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.037716,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765572'->'1810765795':0:osm:418450523,osm:418450523,1810765572,1810765795,0,true,residential,residential,OSM-derived,17.423008,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.034846,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765572'->'4188739162':0:osm:418450525,osm:418450525,1810765572,4188739162,0,true,residential,residential,OSM-derived,63.262218,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.126524,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765581'->'1810765608':0:osm:169918666,osm:169918666,1810765581,1810765608,0,false,service,service,OSM-derived,101.901989,OSM-derived,,,20,expert proxy,,,expert proxy,,200,,,expert proxy,0.305706,expert proxy,,0.05,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765581'->'1810765627':0:osm:169918647,osm:169918647,1810765581,1810765627,0,false,service,service,OSM-derived,29.219664,OSM-derived,,,20,expert proxy,,,expert proxy,,200,,,expert proxy,0.087659,expert proxy,,0.05,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765581'->'1810765660':0:osm:169918647,osm:169918647,1810765581,1810765660,0,false,service,service,OSM-derived,28.000431,OSM-derived,,,20,expert proxy,,,expert proxy,,200,,,expert proxy,0.084001,expert proxy,,0.05,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765583'->'1810765643':0:osm:169918653,osm:169918653,1810765583,1810765643,0,true,residential,residential,OSM-derived,41.681157,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.083362,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765583'->'1810765701':0:osm:169918653,osm:169918653,1810765583,1810765701,0,true,residential,residential,OSM-derived,6.986635,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.013973,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765585'->'1810765571':0:osm:169918639,osm:169918639,1810765585,1810765571,0,true,residential,residential,OSM-derived,34.690043,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.06938,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765585'->'1810765604':0:osm:169918641,osm:169918641,1810765585,1810765604,0,true,residential,residential,OSM-derived,127.429393,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.254859,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765585'->'1810765756':0:osm:169918639,osm:169918639,1810765585,1810765756,0,true,residential,residential,OSM-derived,36.29297,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.072586,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765587'->'11738401244':0:osm:169918637,osm:169918637,1810765587,11738401244,0,true,residential,residential,OSM-derived,12.294077,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.024588,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765587'->'436839769':0:osm:37402694,osm:37402694,1810765587,436839769,0,true,secondary,secondary,OSM-derived,47.936497,OSM-derived,,,40,expert proxy,,,expert proxy,,1000,,,expert proxy,0.071905,expert proxy,,0.025,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765587'->'436872478':0:osm:37402694,osm:37402694,1810765587,436872478,0,true,secondary,secondary,OSM-derived,6.561531,OSM-derived,,,40,expert proxy,,,expert proxy,,1000,,,expert proxy,0.009842,expert proxy,,0.025,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765589'->'1810765639':0:osm:418450523,osm:418450523,1810765589,1810765639,0,true,residential,residential,OSM-derived,68.651643,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.137303,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765589'->'1810765672':0:osm:418450523,osm:418450523,1810765589,1810765672,0,true,residential,residential,OSM-derived,21.695734,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.043391,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765589'->'4188739160':0:osm:169918667,osm:169918667,1810765589,4188739160,0,true,residential,residential,OSM-derived,49.815211,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.09963,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765592'->'1810765731':0:osm:169918626,osm:169918626,1810765592,1810765731,0,true,residential,residential,OSM-derived,22.328959,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.044658,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765592'->'4681288604':0:osm:169918626,osm:169918626,1810765592,4681288604,0,true,residential,residential,OSM-derived,15.365138,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.03073,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765592'->'4681288606':0:osm:474111294,osm:474111294,1810765592,4681288606,0,false,living_street,living_street,OSM-derived,19.176751,OSM-derived,,,10,expert proxy,,,expert proxy,,100,,,expert proxy,0.115061,expert proxy,,0.05,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765594'->'13619488403':0:osm:474112117,osm:474112117,1810765594,13619488403,0,true,tertiary,tertiary,OSM-derived,43.493193,OSM-derived,,,30,expert proxy,,,expert proxy,,750,,,expert proxy,0.086986,expert proxy,,0.03,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765594'->'1810765641':0:osm:474112117,osm:474112117,1810765594,1810765641,0,true,tertiary,tertiary,OSM-derived,39.0639,OSM-derived,,,30,expert proxy,,,expert proxy,,750,,,expert proxy,0.078128,expert proxy,,0.03,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765594'->'4188726754':0:osm:169918634,osm:169918634,1810765594,4188726754,0,true,residential,residential,OSM-derived,49.110987,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.098222,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765596'->'1810765608':0:osm:169918647,osm:169918647,1810765596,1810765608,0,false,service,service,OSM-derived,46.99778,OSM-derived,,,20,expert proxy,,,expert proxy,,200,,,expert proxy,0.140993,expert proxy,,0.05,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765596'->'4681286967':0:osm:672224741,osm:672224741,1810765596,4681286967,0,false,service,service,OSM-derived,34.799622,OSM-derived,,,20,expert proxy,,,expert proxy,,200,,,expert proxy,0.104399,expert proxy,,0.05,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765596'->'4681286982':0:osm:169918647,osm:169918647,1810765596,4681286982,0,false,service,service,OSM-derived,94.935035,OSM-derived,,,20,expert proxy,,,expert proxy,,200,,,expert proxy,0.284805,expert proxy,,0.05,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765598'->'11011926974':0:osm:169918650,osm:169918650,1810765598,11011926974,0,true,residential,residential,OSM-derived,15.511047,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.031022,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765598'->'4188739163':0:osm:169918645,osm:169918645,1810765598,4188739163,0,true,residential,residential,OSM-derived,52.628541,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.105257,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765598'->'8178029654':0:osm:169918645,osm:169918645,1810765598,8178029654,0,true,residential,residential,OSM-derived,35.887006,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.071774,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'1810765600'->'1810765664':0:osm:169918667,osm:169918667,1810765600,1810765664,0,true,residential,residential,OSM-derived,54.754581,OSM-derived,,,30,expert proxy,,,expert proxy,,400,,,expert proxy,0.109509,expert proxy,,0.04,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
