u,v,key,realworld_edge_id,osmid,highway,length_m,routeable_vehicle_highway,geometry_present,source
1430635876,12747226233,0,osm:129729873,129729873,residential,28.997421,true,false,osm_overpass
1430635876,1430635630,0,osm:129729873,129729873,residential,241.290120,true,false,osm_overpass
1430637724,13206630615,0,osm:129729873,129729873,residential,52.902948,true,false,osm_overpass
1430637724,1430635630,0,osm:129729873,129729873,residential,106.695109,true,false,osm_overpass
1538061833,4634158375,0,osm:75075212,75075212,service,20.356270,false,false,osm_overpass
1538061833,886081370,0,osm:75075212,75075212,service,27.802277,false,false,osm_overpass
1538061835,4634158351,0,osm:75075212,75075212,service,59.899653,false,false,osm_overpass
1538061835,4634158377,0,osm:75075212,75075212,service,9.514510,false,false,osm_overpass
1538061835,5091961505,0,osm:75075210,75075210,service,130.753275,false,false,osm_overpass
1538061837,5091961505,0,osm:75075210,75075210,service,28.519741,false,false,osm_overpass
1538061837,7218094700,0,osm:86096502,86096502,primary,28.098300,true,false,osm_overpass
1538061840,4634158353,0,osm:75075212,75075212,service,10.863259,false,false,osm_overpass
1538061840,4634158355,0,osm:75075212,75075212,service,75.207121,false,false,osm_overpass
1538061844,4634158355,0,osm:75075212,75075212,service,14.790918,false,false,osm_overpass
1538061844,4634158357,0,osm:75075212,75075212,service,67.352591,false,false,osm_overpass
1538061844,4634158374,0,osm:468987419,468987419,service,62.049072,false,false,osm_overpass
1677928215,1810748997,0,osm:1175929591,1175929591,tertiary,15.068970,true,false,osm_overpass
1677928215,436870650,0,osm:1175929591,1175929591,tertiary,2.703862,true,false,osm_overpass
1712148741,1810746519,0,osm:1175929591,1175929591,tertiary,6.613136,true,false,osm_overpass
1712148741,4190105898,0,osm:1175929591,1175929591,tertiary,99.968297,true,false,osm_overpass
1743492345,2477236790,0,osm:162460616,162460616,service,31.753212,false,false,osm_overpass
1743492345,8571013341,0,osm:162460616,162460616,service,108.892345,false,false,osm_overpass
1743492353,2477233997,0,osm:473971979,473971979,footway,60.156577,false,false,osm_overpass
1743492353,8571013345,0,osm:473971972,473971972,footway,95.911095,false,false,osm_overpass
1743492356,1743492360,0,osm:162460611,162460611,footway,19.654645,false,false,osm_overpass
1743492356,896603649,0,osm:75446398,75446398,footway,29.902664,false,false,osm_overpass
1743492356,896603672,0,osm:75446398,75446398,footway,22.368377,false,false,osm_overpass
1743492358,4680005419,0,osm:473999360,473999360,footway,62.634430,false,false,osm_overpass
1743492358,8571013341,0,osm:162460616,162460616,service,4.599436,false,false,osm_overpass
1743492358,892037119,0,osm:473999360,473999360,footway,82.687694,false,false,osm_overpass
1743492360,1743492356,0,osm:162460611,162460611,footway,19.654645,false,false,osm_overpass
1743492360,1743492370,0,osm:162460611,162460611,footway,19.647441,false,false,osm_overpass
1743492370,1743492360,0,osm:162460611,162460611,footway,19.647441,false,false,osm_overpass
1743492370,4680385108,0,osm:162460611,162460611,footway,7.985310,false,false,osm_overpass
1743492372,4680385105,0,osm:162460611,162460611,footway,15.736473,false,false,osm_overpass
1743492372,4680385106,0,osm:162460611,162460611,footway,19.805240,false,false,osm_overpass
1743492374,4680385107,0,osm:162460611,162460611,footway,19.833835,false,false,osm_overpass
1743492374,4680696329,0,osm:162460611,162460611,footway,10.745977,false,false,osm_overpass
1743492377,1743492379,0,osm:162460611,162460611,footway,24.936806,false,false,osm_overpass
1743492377,4680385107,0,osm:162460611,162460611,footway,21.230774,false,false,osm_overpass
1743492377,4680385142,0,osm:474014335,474014335,footway,15.055913,false,false,osm_overpass
1743492379,1743492377,0,osm:162460611,162460611,footway,24.936806,false,false,osm_overpass
1743492379,4680385135,0,osm:162460611,162460611,footway,25.906450,false,false,osm_overpass
1743492381,4680218674,0,osm:162460611,162460611,footway,34.332840,false,false,osm_overpass
1743492381,4680385135,0,osm:162460611,162460611,footway,18.452041,false,false,osm_overpass
1743492381,4680385136,0,osm:474014335,474014335,footway,14.086408,false,false,osm_overpass
1743492385,1743492387,0,osm:162460611,162460611,footway,26.156758,false,false,osm_overpass
1743492385,4680218674,0,osm:162460611,162460611,footway,43.455007,false,false,osm_overpass
1743492385,4680385129,0,osm:474014334,474014334,footway,31.644528,false,false,osm_overpass
1743492387,1743492385,0,osm:162460611,162460611,footway,26.156758,false,false,osm_overpass
1743492387,1743492394,0,osm:162460611,162460611,footway,18.237929,false,false,osm_overpass
1743492389,4674786395,0,osm:473348137,473348137,footway,18.342976,false,false,osm_overpass
1743492389,4680694127,0,osm:162460615,162460615,footway,10.470427,false,false,osm_overpass
1743492389,4680694128,0,osm:162460615,162460615,footway,12.597693,false,false,osm_overpass
1743492392,4680694126,0,osm:162460615,162460615,footway,10.012057,false,false,osm_overpass
1743492392,4680694127,0,osm:162460615,162460615,footway,18.923397,false,false,osm_overpass
1743492394,1743492387,0,osm:162460611,162460611,footway,18.237929,false,false,osm_overpass
1743492394,1743492402,0,osm:162460611,162460611,footway,26.173156,false,false,osm_overpass
1743492397,4680694128,0,osm:162460615,162460615,footway,14.562180,false,false,osm_overpass
1743492397,4680694129,0,osm:162460615,162460615,footway,12.865718,false,false,osm_overpass
1743492400,1743492405,0,osm:162460615,162460615,footway,16.957775,false,false,osm_overpass
1743492400,4680694130,0,osm:162460615,162460615,footway,14.555560,false,false,osm_overpass
1743492402,1743492394,0,osm:162460611,162460611,footway,26.173156,false,false,osm_overpass
1743492402,4681101925,0,osm:75446398,75446398,footway,14.069235,false,false,osm_overpass
1743492402,896603656,0,osm:75446398,75446398,footway,25.205903,false,false,osm_overpass
1743492404,4680694124,0,osm:162460615,162460615,footway,11.676286,false,false,osm_overpass
1743492404,4680694126,0,osm:162460615,162460615,footway,11.867800,false,false,osm_overpass
1743492405,1743492400,0,osm:162460615,162460615,footway,16.957775,false,false,osm_overpass
1743492405,1743492420,0,osm:162460609,162460609,footway,41.941370,false,false,osm_overpass
1743492405,4680218805,0,osm:473995111,473995111,footway,3.240456,false,false,osm_overpass
1743492405,4680694131,0,osm:162460615,162460615,footway,28.360619,false,false,osm_overpass
1743492406,4674772586,0,osm:473347753,473347753,path,10.315115,false,false,osm_overpass
1743492406,4680694122,0,osm:162460615,162460615,footway,17.196454,false,false,osm_overpass
1743492406,4680694125,0,osm:162460615,162460615,footway,13.072292,false,false,osm_overpass
1743492408,4680694121,0,osm:162460615,162460615,footway,12.248081,false,false,osm_overpass
1743492408,4680694122,0,osm:162460615,162460615,footway,19.204062,false,false,osm_overpass
1743492420,1743492405,0,osm:162460609,162460609,footway,41.941370,false,false,osm_overpass
1743492420,1743492433,0,osm:162460609,162460609,footway,29.102880,false,false,osm_overpass
1743492424,1743492431,0,osm:239951300,239951300,service,13.011523,false,false,osm_overpass
1743492424,2477243976,0,osm:239951300,239951300,service,18.903382,false,false,osm_overpass
1743492426,4680694131,0,osm:162460615,162460615,footway,39.647324,false,false,osm_overpass
1743492426,4681101933,0,osm:75446398,75446398,footway,8.435627,false,false,osm_overpass
1743492426,896603674,0,osm:75446398,75446398,footway,65.944758,false,false,osm_overpass
1743492428,4680694120,0,osm:162460608,162460608,footway,48.607502,false,false,osm_overpass
1743492428,4680694121,0,osm:162460615,162460615,footway,16.257325,false,false,osm_overpass
1743492428,4681593431,0,osm:474025263,474025263,path,9.357844,false,false,osm_overpass
1743492431,1743492424,0,osm:239951300,239951300,service,13.011523,false,false,osm_overpass
1743492431,4680441538,0,osm:239951300,239951300,service,27.087123,false,false,osm_overpass
1743492433,1743492420,0,osm:162460609,162460609,footway,29.102880,false,false,osm_overpass
1743492433,1743492441,0,osm:162460609,162460609,footway,19.837461,false,false,osm_overpass
1743492435,4681593429,0,osm:474025263,474025263,path,23.882988,false,false,osm_overpass
1743492435,4681593430,0,osm:474025263,474025263,path,18.898458,false,false,osm_overpass
1743492441,1743492433,0,osm:162460609,162460609,footway,19.837461,false,false,osm_overpass
1743492441,1743492446,0,osm:162460609,162460609,footway,25.040781,false,false,osm_overpass
1743492443,4681593425,0,osm:474025263,474025263,path,11.223166,false,false,osm_overpass
1743492443,4681593426,0,osm:474025263,474025263,path,15.041534,false,false,osm_overpass
1743492444,4681593424,0,osm:474025263,474025263,path,11.873589,false,false,osm_overpass
1743492444,4681593425,0,osm:474025263,474025263,path,10.976689,false,false,osm_overpass
1743492445,4681217476,0,osm:474025263,474025263,path,10.283052,false,false,osm_overpass
1743492445,4681593428,0,osm:474025263,474025263,path,9.167328,false,false,osm_overpass
1743492446,1743492441,0,osm:162460609,162460609,footway,25.040781,false,false,osm_overpass
1743492446,4680218806,0,osm:162460609,162460609,footway,18.723166,false,false,osm_overpass
1743492447,4681593389,0,osm:474025263,474025263,path,9.471174,false,false,osm_overpass
1743492447,4681593390,0,osm:474025263,474025263,path,14.843599,false,false,osm_overpass
1743492449,4680441538,0,osm:239951300,239951300,service,23.106690,false,false,osm_overpass
1743492449,4680441539,0,osm:239951300,239951300,service,12.301038,false,false,osm_overpass
1743492450,4681593427,0,osm:474025263,474025263,path,5.976837,false,false,osm_overpass
1743492450,4681593428,0,osm:474025263,474025263,path,8.849800,false,false,osm_overpass
1743492451,4681593392,0,osm:474025263,474025263,path,20.687628,false,false,osm_overpass
1743492451,4681593393,0,osm:474025263,474025263,path,23.647899,false,false,osm_overpass
1743492453,4681593395,0,osm:474025263,474025263,path,3.826548,false,false,osm_overpass
1743492453,4681593396,0,osm:474025263,474025263,path,4.366295,false,false,osm_overpass
1743492468,1743492478,0,osm:162460608,162460608,footway,22.877297,false,false,osm_overpass
1743492468,4680694120,0,osm:162460608,162460608,footway,27.581103,false,false,osm_overpass
1743492470,4680441539,0,osm:239951300,239951300,service,14.916560,false,false,osm_overpass
1743492470,8571022820,0,osm:239951300,239951300,service,11.396939,false,false,osm_overpass
1743492472,1743492480,0,osm:162460609,162460609,footway,12.670051,false,false,osm_overpass
1743492472,4680218806,0,osm:162460609,162460609,footway,22.075208,false,false,osm_overpass
1743492476,4680441540,0,osm:239951300,239951300,service,14.008798,false,false,osm_overpass
1743492476,8571022820,0,osm:239951300,239951300,service,14.309828,false,false,osm_overpass
1743492478,1743492468,0,osm:162460608,162460608,footway,22.877297,false,false,osm_overpass
1743492478,1743492485,0,osm:162460608,162460608,footway,45.260344,false,false,osm_overpass
1743492480,1743492472,0,osm:162460609,162460609,footway,12.670051,false,false,osm_overpass
1743492480,1743492482,0,osm:162460609,162460609,footway,18.108666,false,false,osm_overpass
1743492482,1743492480,0,osm:162460609,162460609,footway,18.108666,false,false,osm_overpass
1743492482,1743492489,0,osm:162460609,162460609,footway,23.523624,false,false,osm_overpass
1743492484,4680441540,0,osm:239951300,239951300,service,17.039531,false,false,osm_overpass
1743492484,4680441541,0,osm:239951300,239951300,service,9.306800,false,false,osm_overpass
1743492485,1743492478,0,osm:162460608,162460608,footway,45.260344,false,false,osm_overpass
1743492485,1743492490,0,osm:162460608,162460608,footway,44.734078,false,false,osm_overpass
1743492487,1743492488,0,osm:239951300,239951300,service,12.435069,false,false,osm_overpass
1743492487,4680441542,0,osm:239951300,239951300,service,18.100360,false,false,osm_overpass
1743492488,1743492487,0,osm:239951300,239951300,service,12.435069,false,false,osm_overpass
1743492488,1743492492,0,osm:474088364,474088364,footway,35.386470,false,false,osm_overpass
1743492488,8571022823,0,osm:239951300,239951300,service,11.793609,false,false,osm_overpass
1743492489,1743492482,0,osm:162460609,162460609,footway,23.523624,false,false,osm_overpass
1743492489,1743492491,0,osm:162460609,162460609,footway,30.466545,false,false,osm_overpass
1743492490,1743492485,0,osm:162460608,162460608,footway,44.734078,false,false,osm_overpass
1743492490,4680218807,0,osm:162460608,162460608,footway,25.153286,false,false,osm_overpass
1743492490,4681101570,0,osm:474088362,474088362,path,114.236879,false,false,osm_overpass
1743492491,1743492489,0,osm:162460609,162460609,footway,30.466545,false,false,osm_overpass
1743492491,4680218807,0,osm:162460609,162460609,footway,56.263181,false,false,osm_overpass
1743492492,1743492488,0,osm:474088364,474088364,footway,35.386470,false,false,osm_overpass
1743492492,1743492494,0,osm:75446396,75446396,footway,15.166952,false,false,osm_overpass
1743492492,4681101843,0,osm:474088363,474088363,footway,14.511933,false,false,osm_overpass
1743492494,1743492492,0,osm:75446396,75446396,footway,15.166952,false,false,osm_overpass
1743492494,4681101842,0,osm:75446396,75446396,footway,8.992641,false,false,osm_overpass
1743492497,4681101840,0,osm:75446396,75446396,footway,6.055704,false,false,osm_overpass
1743492497,4681101842,0,osm:75446396,75446396,footway,11.451696,false,false,osm_overpass
1743492499,1743492515,0,osm:162460608,162460608,footway,30.477330,false,false,osm_overpass
1743492499,2477243968,0,osm:239950327,239950327,footway,50.639699,false,false,osm_overpass
1743492499,4680218807,0,osm:162460608,162460608,footway,36.583247,false,false,osm_overpass
1743492515,1743492499,0,osm:162460608,162460608,footway,30.477330,false,false,osm_overpass
1743492515,896603688,0,osm:162460608,162460608,footway,17.574015,false,false,osm_overpass
1743492517,4681101840,0,osm:75446396,75446396,footway,6.417465,false,false,osm_overpass
1743492517,4681101841,0,osm:75446396,75446396,footway,10.483370,false,false,osm_overpass
1743492521,4681101837,0,osm:75446396,75446396,footway,11.471345,false,false,osm_overpass
1743492521,4681101838,0,osm:75446396,75446396,footway,22.607328,false,false,osm_overpass
1743492523,4681101833,0,osm:75446396,75446396,footway,14.638219,false,false,osm_overpass
1743492523,4681101834,0,osm:75446396,75446396,footway,32.247386,false,false,osm_overpass
1743492525,4681101824,0,osm:75446396,75446396,footway,8.911598,false,false,osm_overpass
1743492525,4681101955,0,osm:75446396,75446396,footway,10.531187,false,false,osm_overpass
1744159493,1850655101,0,osm:596546874,596546874,cycleway,36.564705,false,false,osm_overpass
1744159493,8837929301,0,osm:596546874,596546874,cycleway,53.126723,false,false,osm_overpass
1744159494,1744159495,0,osm:596546874,596546874,cycleway,53.019568,false,false,osm_overpass
1744159494,5153978650,0,osm:596546874,596546874,cycleway,122.605744,false,false,osm_overpass
1744159495,1744159494,0,osm:596546874,596546874,cycleway,53.019568,false,false,osm_overpass
1744159495,1744159496,0,osm:596546874,596546874,cycleway,28.214582,false,false,osm_overpass
