,stnode,endnode,Type,infra_type,one_way,Wkt,length,key,osm_id,geometry
2435,985,5055,legitimate,service,,"LINESTRING (-21.7325039 64.1318285, -21.7326006 64.1318373, -21.7335513 64.1319245, -21.7334752 64.1320824, -21.7325265 64.1319907, -21.7323249 64.1319712)",0.12748416165690407,edge_21232,1131b1dd-ac31-4e5d-ae2f-74311f695f6e,"LINESTRING (-21.7325039 64.1318285, -21.7323249 64.1319712)"
2436,985,5055,legitimate,service,,"LINESTRING (-21.7323249 64.1319712, -21.7325039 64.1318285)",0.01814007127945298,edge_21229,9db5fa0e-b747-4b07-866b-8de55dd477dd,"LINESTRING (-21.7325039 64.1318285, -21.7323249 64.1319712)"
2437,985,5055,legitimate,service,,"LINESTRING (-21.7323249 64.1319712, -21.7325039 64.1318285)",0.01814007127945298,edge_21229,9db5fa0e-b747-4b07-866b-8de55dd477dd,"LINESTRING (-21.7325039 64.1318285, -21.7323249 64.1319712)"
2438,985,5055,legitimate,service,,"LINESTRING (-21.7325039 64.1318285, -21.7326006 64.1318373, -21.7335513 64.1319245, -21.7334752 64.1320824, -21.7325265 64.1319907, -21.7323249 64.1319712)",0.12748416165690407,edge_21232,1131b1dd-ac31-4e5d-ae2f-74311f695f6e,"LINESTRING (-21.7325039 64.1318285, -21.7323249 64.1319712)"
2439,986,10733,legitimate,service,,"LINESTRING (-21.9266041 64.1473795, -21.926619 64.1473928, -21.9266227 64.1474074, -21.9266146 64.1474218, -21.9265957 64.147434, -21.9265683 64.1474428, -21.9265358 64.1474469, -21.926502 64.1474459, -21.9264711 64.1474399, -21.9264466 64.1474297, -21.9264317 64.1474164, -21.9264281 64.1474017, -21.9264362 64.1473874, -21.926455 64.1473751, -21.9264824 64.1473664, -21.9265149 64.1473623, -21.9265487 64.1473633, -21.9265797 64.1473693)",0.028012415935949733,edge_7995,3a9d414a-ae50-4a37-84d9-952aa1dad92b,"LINESTRING (-21.9266041 64.1473795, -21.9265797 64.1473693)"
2440,986,10733,legitimate,service,,"LINESTRING (-21.9265797 64.1473693, -21.9266041 64.1473795)",0.0016442239545127178,edge_7996,ad3a86da-3d81-491c-acee-7da3914c950a,"LINESTRING (-21.9266041 64.1473795, -21.9265797 64.1473693)"
2441,986,10733,legitimate,service,,"LINESTRING (-21.9265797 64.1473693, -21.9266041 64.1473795)",0.0016442239545127178,edge_7996,ad3a86da-3d81-491c-acee-7da3914c950a,"LINESTRING (-21.9266041 64.1473795, -21.9265797 64.1473693)"
2442,986,10733,legitimate,service,,"LINESTRING (-21.9266041 64.1473795, -21.926619 64.1473928, -21.9266227 64.1474074, -21.9266146 64.1474218, -21.9265957 64.147434, -21.9265683 64.1474428, -21.9265358 64.1474469, -21.926502 64.1474459, -21.9264711 64.1474399, -21.9264466 64.1474297, -21.9264317 64.1474164, -21.9264281 64.1474017, -21.9264362 64.1473874, -21.926455 64.1473751, -21.9264824 64.1473664, -21.9265149 64.1473623, -21.9265487 64.1473633, -21.9265797 64.1473693)",0.028012415935949733,edge_7995,3a9d414a-ae50-4a37-84d9-952aa1dad92b,"LINESTRING (-21.9266041 64.1473795, -21.9265797 64.1473693)"
2443,986,7107,legitimate,service,,"LINESTRING (-21.9266041 64.1473795, -21.9267206 64.1473648, -21.9268623 64.1474053, -21.9270728 64.1474655, -21.9271423 64.1474861, -21.9274985 64.1475917, -21.9278048 64.1476283, -21.9279056 64.1476535)",0.07254982660367679,edge_7997,440b4cf3-c656-4784-a7da-93630a6e7cc3,"LINESTRING (-21.9266041 64.1473795, -21.9279056 64.1476535)"
2444,987,1108,legitimate,trunk,,"LINESTRING (-21.8464514 64.1086587, -21.8467329 64.1083904, -21.8472391 64.1080632, -21.8478937 64.1077105, -21.8482325 64.1075685, -21.84926 64.107133, -21.8501063 64.1068386, -21.8510806 64.1065307, -21.8528268 64.1061344, -21.8537512 64.105971, -21.8547553 64.1058257, -21.8558325 64.1057003, -21.8566505 64.1056248, -21.8575915 64.1055442, -21.8588251 64.1054833)",0.7299357483705017,edge_1369,ecb38085-bcd4-409c-87d9-8ae6319cff69,"LINESTRING (-21.8464514 64.1086587, -21.8588251 64.1054833)"
2445,987,9132,legitimate,primary,,"LINESTRING (-21.8464514 64.1086587, -21.8468367 64.1085055, -21.847509 64.1082144, -21.8479051 64.1080877, -21.8490737 64.1077621, -21.8493446 64.1076659, -21.8494669 64.1076062, -21.8495527 64.1075386, -21.8495924 64.1074865, -21.8496109 64.1074255, -21.8496273 64.1073458, -21.8496061 64.1071997, -21.8495664 64.1071201, -21.8494881 64.107046, -21.8490481 64.1069867)",0.2763800477583245,,9c6a61b7-38f8-4a6c-b0d4-be81026f71d6,"LINESTRING (-21.8490481 64.1069867, -21.8494881 64.107046, -21.8495924 64.1074865, -21.8464514 64.1086587)"
2446,987,14364,legitimate,trunk,,"LINESTRING (-21.8437066 64.1135388, -21.8443681 64.1113689, -21.8447226 64.1105966, -21.8449976 64.1100843, -21.8457017 64.1092853, -21.8464514 64.1086587)",0.5647986538052944,edge_1356,ba599b35-9b53-4a7f-b111-d7e83f4f77fe,"LINESTRING (-21.8464514 64.1086587, -21.8437066 64.1135388)"
2447,988,9838,legitimate,track,,"LINESTRING (-21.452356 64.1737045, -21.4512403 64.1735444, -21.4499233 64.1732862, -21.4450819 64.1717087, -21.4419759 64.1708451, -21.4414904 64.1707329, -21.4409379 64.1705284, -21.4404471 64.1702327, -21.4398033 64.1700294, -21.4376258 64.1693839, -21.4358793 64.1686971, -21.4307271 64.1670301, -21.4246437 64.1650406)",1.6657981176151635,edge_22685,7e8942af-4978-484b-8da1-40f0fba2c47b,"LINESTRING (-21.452356 64.1737045, -21.4246437 64.1650406)"
2448,988,12557,legitimate,track,,"LINESTRING (-21.4412865 64.2082912, -21.4412389 64.2080793, -21.44077 64.2070525, -21.4404075 64.2063069, -21.4397358 64.2049834, -21.4396978 64.2049271, -21.4396421 64.204883, -21.4395711 64.2048576, -21.4394849 64.2048301, -21.4394342 64.2048003, -21.4394215 64.2047771, -21.4393987 64.2047198, -21.4394089 64.2046602, -21.4394317 64.2045841, -21.4394722 64.20453, -21.4394697 64.2044782, -21.4394494 64.2044264, -21.439303 64.2042456, -21.4390413 64.2040054, -21.438923 64.2038868, -21.4388406 64.203787, -21.4387581 64.2037277, -21.4386793 64.2036825, -21.4385789 64.2036388, -21.4383817 64.2035733, -21.4380914 64.2034968, -21.4379157 64.2034531, -21.4377759 64.2034032, -21.4376146 64.203333, -21.4373709 64.2032628, -21.4370769 64.2031926, -21.4369049 64.2031567, -21.436679 64.2031302, -21.4364209 64.2031162, -21.4360445 64.2031162, -21.4358725 64.2031177, -21.4356574 64.2031365, -21.435471 64.2031755, -21.4352523 64.2032129, -21.435109 64.2032301, -21.435005 64.2032301, -21.434901 64.203216, -21.4343598 64.2031115, -21.4340977 64.203053, -21.4338012 64.2029659, -21.4336618 64.202913, -21.4333728 64.2027839, -21.4328912 64.2025743, -21.4324603 64.2023813, -21.4322372 64.2022974, -21.4320117 64.2022434, -21.4318192 64.2022243, -21.4315232 64.2022248, -21.4313225 64.2022186, -21.4311468 64.2021952, -21.4309425 64.202164, -21.4307776 64.2021531, -21.4306235 64.2021468, -21.4304478 64.2021499, -21.4303116 64.2021765, -21.4299997 64.2022404, -21.4299137 64.202256, -21.4298205 64.2022638, -21.4297201 64.2022607, -21.4296162 64.2022513, -21.4293079 64.2021765, -21.428971 64.2021094, -21.4284834 64.2020314, -21.4283831 64.2020158, -21.4283114 64.2019971, -21.4282648 64.2019737, -21.4282361 64.2019471, -21.4282074 64.2019128, -21.4282397 64.2017896, -21.4282612 64.201632, -21.4282504 64.2015275, -21.4281895 64.2014214, -21.4281071 64.2013106, -21.4279744 64.2011187, -21.4279242 64.2010127, -21.4278956 64.2008785, -21.4279063 64.2007194, -21.4279637 64.2005618, -21.4279565 64.2004791, -21.4278633 64.2003886, -21.4277092 64.2003059, -21.4276124 64.2002295, -21.4275622 64.2001608, -21.4275622 64.2000797, -21.427598 64.1999705, -21.4276697 64.1998987, -21.4278167 64.199816, -21.4282361 64.1995508, -21.4286698 64.1993324, -21.4288061 64.1992528, -21.4288778 64.1991717, -21.4289889 64.1990687, -21.4291753 64.1989751, -21.429462 64.198844, -21.4299791 64.1986154, -21.4302616 64.1984562, -21.4307547 64.1982537, -21.430943 64.198191, -21.4310815 64.1981331, -21.4314084 64.1978317, -21.4316023 64.1975568, -21.4316244 64.1975014, -21.431702 64.1972916, -21.4317906 64.1969853, -21.4318128 64.1967755, -21.4317518 64.1966767, -21.4316133 64.1965609, -21.4314915 64.1964741, -21.4314194 64.1963825, -21.4314084 64.1962957, -21.4314471 64.1961992, -21.4315746 64.1960883, -21.4317186 64.1960111, -21.4320011 64.1959508, -21.4324665 64.1959098, -21.4328321 64.1958399, -21.4330592 64.1957338, -21.4333252 64.1955988, -21.4335357 64.1955168, -21.4338237 64.1953672, -21.4340786 64.1952009, -21.4341783 64.1950537, -21.4342503 64.1949621, -21.4343445 64.1949066, -21.4344664 64.1948777, -21.4345938 64.1948729, -21.4347711 64.1948994, -21.4349816 64.1949356, -21.4351533 64.194938, -21.4353361 64.1949211, -21.43553 64.1948753, -21.4358015 64.1947885, -21.4359621 64.1947041, -21.4360619 64.1946269, -21.4361228 64.1945497, -21.436145 64.1944677, -21.4361727 64.1942724, -21.4361339 64.1939782, -21.4360951 64.193573, -21.4361173 64.1934138, -21.4361782 64.193274, -21.4361671 64.1931365, -21.436145 64.1929749, -21.4361006 64.1928109, -21.4360729 64.192659, -21.4361062 64.1924805, -21.4361616 64.1923623, -21.4362779 64.1922176, -21.4364496 64.1920657, -21.4366989 64.1919306, -21.4369261 64.1918004, -21.4372695 64.1916894, -21.4376069 64.1916136, -21.4378451 64.1915075, -21.4379171 64.1914448, -21.4380612 64.1912711, -21.438316 64.1910782, -21.4388312 64.1906658, -21.4390251 64.1905114, -21.4390971 64.1903956, -21.4391082 64.1903088, -21.4390362 64.1901785, -21.43887 64.1898457, -21.4387703 64.1896551, -21.4387204 64.1894887, -21.4386872 64.1893464, -21.4387259 64.1892354, -21.4388478 64.1890931, -21.4390306 64.1888978, -21.4391691 64.1886421, -21.4392079 64.1885697, -21.4393021 64.1881838, -21.4394877 64.1880116, -21.4397315 64.187657, -21.4410001 64.1866222, -21.4410943 64.1864654, -21.4411774 64.1863062, -21.4411331 64.1860263, -21.4408505 64.1854208, -21.4407619 64.185071, -21.4408394 64.1849142, -21.4410112 64.1847912, -21.4412992 64.184644, -21.4415319 64.1845331, -21.441687 64.1844124, -21.4420361 64.184065, -21.4421635 64.1838841, -21.4425291 64.1832375, -21.4425513 64.1830952, -21.4427895 64.1825644, -21.4429612 64.1823811, -21.4431274 64.182258, -21.4434099 64.1821856, -21.44377 64.1821277, -21.444108 64.1820457, -21.4442077 64.1819419, -21.4445179 64.1816717, -21.4448004 64.1815125, -21.4451993 64.181317, -21.44536 64.1812012, -21.4455206 64.1810299, -21.4457311 64.1809045, -21.4458807 64.1808164, -21.4459195 64.1807549, -21.4459361 64.1805787, -21.4459952 64.1801763, -21.4461754 64.1797463, -21.4463947 64.1794836, -21.4464261 64.1793505, -21.4463869 64.1791526, -21.446379 64.178941, -21.4464339 64.1787294, -21.4465558 64.1785768, -21.4471851 64.178078, -21.4475139 64.1778657, -21.447854 64.1777274, -21.4481204 64.1776583, -21.4483642 64.1775916, -21.4484889 64.1775348, -21.4486249 64.1774064, -21.4488857 64.1769867, -21.4490841 64.1766508, -21.4491805 64.1764187, -21.4492825 64.1761743, -21.4494299 64.1759668, -21.4496113 64.1758039, -21.4498437 64.1756261, -21.4500534 64.1753841, -21.4502858 64.17511, -21.4504956 64.1750408, -21.4509763 64.1749161, -21.4514785 64.1748315, -21.4517799 64.1747644, -21.4519674 64.1746273, -21.4521281 64.1743794, -21.4521415 64.174111, -21.4522955 64.1737813, -21.452356 64.1737045)",4.748863844035264,edge_17591,cc2ec41a-b085-4b92-9931-e7c7e55f318a,"LINESTRING (-21.452356 64.1737045, -21.4412865 64.2082912)"
2449,988,15529,legitimate,track,,"LINESTRING (-21.452356 64.1737045, -21.4523786 64.1736549, -21.4525389 64.1734973, -21.4529607 64.1733883, -21.453283 64.1732303, -21.4534635 64.1728527, -21.4535038 64.1725474, -21.4536571 64.1723765, -21.4538784 64.1719946, -21.4541844 64.1718634, -21.4544474 64.1715888, -21.4545462 64.171427, -21.4545867 64.1712608, -21.4545634 64.1710499, -21.4544594 64.1708351, -21.4543856 64.17075, -21.4540833 64.1706477, -21.4539628 64.1705224, -21.4539374 64.1703744, -21.4537463 64.1702, -21.4536303 64.1700166, -21.4536209 64.1696577, -21.453738 64.1695362, -21.4539344 64.1694591, -21.4542627 64.169189, -21.4544999 64.1690582, -21.45481 64.1687205, -21.4550024 64.1685495, -21.4553222 64.1684004, -21.4556351 64.1680944, -21.4558261 64.1680443, -21.4563 64.1676839, -21.4572131 64.1673534, -21.457824 64.167051, -21.4581316 64.1669243, -21.4582831 64.1668208, -21.458353 64.1667396, -21.4588415 64.1663703, -21.4589648 64.1661455, -21.4594298 64.1656281, -21.4595805 64.1653717, -21.4598323 64.1651242, -21.4600359 64.1648411, -21.4601734 64.1645804, -21.460678 64.1643274, -21.461087 64.1640837, -21.4613306 64.1638813, -21.4618244 64.1637674, -21.4622122 64.1636539, -21.4628641 64.1633154, -21.4633153 64.1628968, -21.4634941 64.1626315, -21.4639415 64.1623293, -21.4640082 64.1621767, -21.4642618 64.1619289, -21.4642558 64.1618033, -21.4644823 64.1612956, -21.4644742 64.1611476, -21.4645624 64.1610261, -21.4645886 64.1608736, -21.4644969 64.1606897, -21.4644618 64.160102, -21.4643875 64.1599184, -21.4644994 64.1593437, -21.4643156 64.1590705, -21.4642152 64.1588242, -21.4641726 64.1580168, -21.4642202 64.1577158, -21.4647831 64.1571667, -21.4653708 64.156918, -21.4657079 64.1567779)",2.1297000636444308,edge_17592,cc2ec41a-b085-4b92-9931-e7c7e55f318a,"LINESTRING (-21.452356 64.1737045, -21.4657079 64.1567779)"
2450,988,17064,legitimate,track,,"LINESTRING (-21.5331156 64.1804682, -21.5315617 64.1805393, -21.5307141 64.1805242, -21.5280802 64.1802087, -21.526613 64.180245, -21.5253578 64.1801293, -21.5241351 64.1800939, -21.5225558 64.1801325, -21.5219245 64.1802356, -21.521423 64.18028, -21.5208356 64.1802777, -21.5201838 64.1801947, -21.5189902 64.1799985, -21.5182928 64.1799284, -21.5175954 64.1798711, -21.516705 64.1796737, -21.5146638 64.1791585, -21.5116758 64.17869, -21.5107209 64.1786071, -21.5098653 64.1786223, -21.5076149 64.1787613, -21.5062336 64.1788699, -21.5055979 64.1788419, -21.5039108 64.1787134, -21.5031383 64.1785966, -21.5025053 64.1784564, -21.500955 64.1780533, -21.5000247 64.1778941, -21.4976318 64.1776444, -21.4965807 64.1775658, -21.493941 64.1774668, -21.4916129 64.1773909, -21.4899584 64.1773134, -21.4887912 64.1773149, -21.4878712 64.177274, -21.4843977 64.1768382, -21.4840598 64.1767471, -21.4833946 64.1764877, -21.482665 64.1763651, -21.4800874 64.1761045, -21.4785157 64.1759047, -21.4780118 64.1757747, -21.4765071 64.1755971, -21.4749966 64.175456, -21.4737923 64.1753088, -21.4728187 64.1752375, -21.4715151 64.1750132, -21.4681677 64.1748146, -21.4667381 64.1747468, -21.4645226 64.1747199, -21.4631953 64.1746763, -21.4610384 64.1745447, -21.4580558 64.1743121, -21.4553521 64.1740714, -21.4544589 64.1739873, -21.452356 64.1737045)",4.064097962470415,edge_22684,7e8942af-4978-484b-8da1-40f0fba2c47b,"LINESTRING (-21.452356 64.1737045, -21.5331156 64.1804682)"
2451,989,9080,legitimate,service,,"LINESTRING (-21.9332175 64.1235337, -21.9328 64.123527)",0.020352474911461055,edge_11573,5cb8e805-3143-4fa8-9272-067f2ae49118,"LINESTRING (-21.9328 64.123527, -21.9332175 64.1235337)"
2452,990,1593,legitimate,service,,"LINESTRING (-21.8805036 64.1314502, -21.8809715 64.1315101)",0.023745769719644528,edge_2468,aef17c69-8f8f-4ce3-a4f7-048f2f385b96,"LINESTRING (-21.8805036 64.1314502, -21.8809715 64.1315101)"
2453,991,17716,legitimate,service,,"LINESTRING (-21.7725458 64.1518205, -21.7726218 64.1518292, -21.7727118 64.1518307, -21.7727744 64.1518175, -21.77282 64.1517894, -21.7728495 64.1517625, -21.7729925 64.151764, -21.7729917 64.1518149)",0.03138952731375011,edge_18435,723be87f-f830-4459-b5e1-56a14bad5212,"LINESTRING (-21.7729917 64.1518149, -21.7725458 64.1518205)"
2454,992,8864,legitimate,secondary,,"LINESTRING (-21.9063895 64.1454089, -21.9063636 64.1454429, -21.9063634 64.1454787, -21.9063889 64.1455127, -21.9064377 64.1455415)",0.015967682091652856,edge_8751,ae4cccf2-2b8e-4598-ac5a-66febd5b4e0e,"LINESTRING (-21.9063895 64.1454089, -21.9064377 64.1455415)"
2455,992,12526,legitimate,tertiary,,"LINESTRING (-21.9063895 64.1454089, -21.9062786 64.1454372, -21.9061533 64.1454637, -21.9060439 64.1454781, -21.9059177 64.1455168)",0.02609828392023106,edge_8753,df43e81f-f840-4a93-872d-ec91b1a45efa,"LINESTRING (-21.9063895 64.1454089, -21.9059177 64.1455168)"
2456,992,16568,legitimate,secondary,,"LINESTRING (-21.9064444 64.1453778, -21.9064138 64.1453923, -21.9063895 64.1454089)",0.00439439265023535,edge_8752,0cbc88a7-d8e0-4724-86fe-e581cc88530a,"LINESTRING (-21.9063895 64.1454089, -21.9064444 64.1453778)"
2457,993,7329,legitimate,residential,,"LINESTRING (-21.8918386 64.1353958, -21.8919929 64.1353961, -21.892339 64.1354083, -21.892629 64.135436, -21.8926561 64.1354401)",0.04027346753038517,edge_9467,f1965bf4-3fe4-4b6f-830e-345891d79de1,"LINESTRING (-21.8918386 64.1353958, -21.8926561 64.1354401)"
2458,993,10442,legitimate,service,,"LINESTRING (-21.8918386 64.1353958, -21.8918252 64.1353247, -21.8918896 64.1352159)",0.02048080940607103,edge_9442,939e1f50-38e9-4224-90c4-15f535a96b97,"LINESTRING (-21.8918386 64.1353958, -21.8918896 64.1352159)"
2459,993,17310,legitimate,residential,,"LINESTRING (-21.8908263 64.1354572, -21.8910588 64.1354386, -21.8913771 64.1354138, -21.8916882 64.1353955, -21.8918386 64.1353958)",0.049863516218757446,edge_9466,f1965bf4-3fe4-4b6f-830e-345891d79de1,"LINESTRING (-21.8918386 64.1353958, -21.8908263 64.1354572)"
2460,994,5838,legitimate,tertiary,,"LINESTRING (-21.8612044 64.1407727, -21.8611759 64.1407215, -21.8611269 64.1406348)",0.015829312671114884,edge_6693,b560800a-2c91-43d5-952a-2a9a435c2ee5,"LINESTRING (-21.8612044 64.1407727, -21.8611269 64.1406348)"
2461,994,15819,legitimate,tertiary,,"LINESTRING (-21.8612044 64.1407727, -21.8610839 64.1407826)",0.005969500545196562,edge_6694,3749294b-c496-4d83-bf8d-91a803b89ad5,"LINESTRING (-21.8612044 64.1407727, -21.8610839 64.1407826)"
2462,994,16791,legitimate,tertiary,,"LINESTRING (-21.8612689 64.1409478, -21.8612044 64.1407727)",0.019771033143611234,edge_6695,a209b7aa-96f2-479b-8bc8-16072e477efe,"LINESTRING (-21.8612044 64.1407727, -21.8612689 64.1409478)"
2463,995,7842,legitimate,service,,"LINESTRING (-21.7814428 64.1469328, -21.7812991 64.1467891)",0.017480049881426186,edge_18884,711ba56e-24d5-4923-86b2-c18392860f18,"LINESTRING (-21.7814428 64.1469328, -21.7812991 64.1467891)"
2464,996,12920,legitimate,service,,"LINESTRING (-21.8659514 64.1220295, -21.8658603 64.1220194, -21.864922 64.1218957)",0.052325975117074264,edge_2012,17c92c55-a1e8-4e8a-a488-0d4d23a3e9d5,"LINESTRING (-21.864922 64.1218957, -21.8659514 64.1220295)"
2465,997,4717,legitimate,service,,"LINESTRING (-21.9127007 64.1424595, -21.9123305 64.1424634, -21.9122683 64.1424599, -21.9121917 64.1424473, -21.9121356 64.1424281, -21.9120762 64.1423969)",0.0330585726040941,edge_8369,00a898ae-1fad-4943-af47-a40ec5e342d3,"LINESTRING (-21.9120762 64.1423969, -21.9127007 64.1424595)"
2466,998,144,legitimate,tertiary,,"LINESTRING (-21.7888667 64.1511509, -21.7888948 64.1512225, -21.7890678 64.1516601)",0.057602957424099446,edge_18601,1232f2e0-4eab-4c62-9f08-b95b86ecd963,"LINESTRING (-21.7890678 64.1516601, -21.7888667 64.1511509)"
2467,998,6266,legitimate,residential,,"LINESTRING (-21.7882348 64.1516986, -21.7883829 64.1516973, -21.7889149 64.1516684, -21.7890678 64.1516601)",0.04079749087079062,edge_18627,7b3f62fb-8e1e-4002-b0a9-e79da0f123a5,"LINESTRING (-21.7890678 64.1516601, -21.7882348 64.1516986)"
2468,998,14772,legitimate,residential,,"LINESTRING (-21.7890678 64.1516601, -21.7892046 64.1516443, -21.78939 64.1516228)",0.01622229174892776,edge_18599,e4aeb4d7-7b74-42da-af7c-bc56e6915ac0,"LINESTRING (-21.7890678 64.1516601, -21.78939 64.1516228)"
2469,998,15205,legitimate,tertiary,,"LINESTRING (-21.7890678 64.1516601, -21.789123 64.151794, -21.7891517 64.1519028, -21.7891611 64.1520116, -21.7891555 64.1520667, -21.7891424 64.1521218)",0.05183779076136931,edge_18600,bd3855eb-1a26-4db1-82ba-8f9107e96507,"LINESTRING (-21.7890678 64.1516601, -21.7891424 64.1521218)"
2470,999,2469,legitimate,service,,"LINESTRING (-21.8960061 64.1468048, -21.8955488 64.1468349)",0.02251050183784534,edge_8796,da57980d-0769-4bb1-91f8-53471022e4cb,"LINESTRING (-21.8960061 64.1468048, -21.8955488 64.1468349)"
2471,1000,108,legitimate,service,,"LINESTRING (-21.884245 64.13819, -21.8837676 64.1379532)",0.0351736739452171,edge_2583,7bb99f58-1fea-4c23-90b4-b136e26ae4bc,"LINESTRING (-21.884245 64.13819, -21.8837676 64.1379532)"
2472,1000,3206,legitimate,service,,"LINESTRING (-21.8850255 64.1378378, -21.8847845 64.1379251, -21.88476 64.1379455, -21.8847121 64.1380082, -21.8846844 64.1380356, -21.884245 64.13819)",0.05597960733395862,edge_2580,d6a8a056-ec55-463d-8a80-a875af3f9547,"LINESTRING (-21.884245 64.13819, -21.8850255 64.1378378)"
2473,1000,15282,legitimate,service,,"LINESTRING (-21.884245 64.13819, -21.8839638 64.1382942)",0.017955353700691328,edge_2581,d6a8a056-ec55-463d-8a80-a875af3f9547,"LINESTRING (-21.884245 64.13819, -21.8839638 64.1382942)"
