,stnode,endnode,one_way,id,key,infra_type,Wkt,length,osm_id,geometry
5164,4306,6456,False,16682,edge_16682,tertiary,"LINESTRING (-21.7857184 64.1538352, -21.7856543 64.1539142, -21.7855399 64.1540074, -21.7854503 64.1540748, -21.7853323 64.1541447)",0.03949705621323546,563742010,"LINESTRING (-21.7857184 64.1538352, -21.7853323 64.1541447)"
5165,4307,5445,False,317,edge_317,residential,"LINESTRING (-21.9983009 64.1521827, -21.9975765 64.1524239, -21.9974795 64.152453)",0.050065017024872295,5013938,"LINESTRING (-21.9983009 64.1521827, -21.9974795 64.152453)"
5166,4308,8114,True,1043,edge_1043,residential,"LINESTRING (-21.9380119 64.141047, -21.9379437 64.1409593, -21.9376002 64.1405171, -21.9374376 64.1403163, -21.9371095 64.1399356, -21.9370649 64.1398838)",0.1376408593443612,5136827,"LINESTRING (-21.9380119 64.141047, -21.9370649 64.1398838)"
5167,4308,6890,False,9100,edge_9100,residential,"LINESTRING (-21.9380119 64.141047, -21.9381161 64.1410353, -21.9386206 64.1409797, -21.9387544 64.1409682)",0.03720858189803129,114817686,"LINESTRING (-21.9380119 64.141047, -21.9387544 64.1409682)"
5168,4309,1212,False,650,edge_650,residential,"LINESTRING (-21.8859318 64.1443466, -21.8859481 64.144315, -21.8860183 64.1441795, -21.8861718 64.1439335, -21.8862874 64.1437991, -21.8863906 64.1436791)",0.07781653561049712,5073800,"LINESTRING (-21.8859318 64.1443466, -21.8863906 64.1436791)"
5169,4310,4133,True,4663,edge_4663,tertiary,"LINESTRING (-21.7650563 64.1011539, -21.7648652 64.101274, -21.7647644 64.1013374)",0.02491983693215471,34777083,"LINESTRING (-21.7650563 64.1011539, -21.7647644 64.1013374)"
5170,4311,772,False,10132,edge_10132,service,"LINESTRING (-21.9519854 64.1422216, -21.9526142 64.1416605)",0.0696401434408342,136778778,"LINESTRING (-21.9519854 64.1422216, -21.9526142 64.1416605)"
5171,4311,10440,False,10133,edge_10133,service,"LINESTRING (-21.9519854 64.1422216, -21.9523168 64.142293)",0.017990142592668887,136778779,"LINESTRING (-21.9519854 64.1422216, -21.9523168 64.142293)"
5172,4313,15732,False,3334,edge_3334,residential,"LINESTRING (-21.8798927 64.1202161, -21.8799274 64.1202176, -21.881032 64.1202662, -21.8821156 64.1202961, -21.8834739 64.1203446, -21.8835752 64.120381)",0.18147599862447356,26763196,"LINESTRING (-21.8798927 64.1202161, -21.8835752 64.120381)"
5173,4314,6814,True,7831,edge_7831,tertiary,"LINESTRING (-21.7745822 64.1448644, -21.7747701 64.1448718, -21.7751943 64.1448792, -21.7756293 64.1448996, -21.7758007 64.1449077, -21.7762835 64.1449115)",0.08304414471485881,104629385,"LINESTRING (-21.7745822 64.1448644, -21.7762835 64.1449115)"
5174,4314,4688,True,11039,edge_11039,secondary,"LINESTRING (-21.7745822 64.1448644, -21.7746347 64.1447794)",0.009814339766742099,157831238,"LINESTRING (-21.7745822 64.1448644, -21.7746347 64.1447794)"
5175,4316,7214,True,693,edge_693,residential,"LINESTRING (-21.934373 64.1416399, -21.9345655 64.1416017, -21.9351879 64.1414783, -21.9353511 64.141446)",0.052294453344055684,5079446,"LINESTRING (-21.934373 64.1416399, -21.9353511 64.141446)"
5176,4316,7853,True,870,edge_870,residential,"LINESTRING (-21.934373 64.1416399, -21.934267 64.1415658, -21.9337171 64.1411811, -21.9336653 64.1411454)",0.06500791615885206,5118815,"LINESTRING (-21.934373 64.1416399, -21.9336653 64.1411454)"
5177,4317,6629,True,4028,edge_4028,tertiary,"LINESTRING (-21.9287753 64.1264687, -21.9287467 64.1262551, -21.9287514 64.1261853, -21.9287986 64.1261229)",0.03896373234713398,29390747,"LINESTRING (-21.9287753 64.1264687, -21.9287986 64.1261229)"
5178,4318,12040,False,8002,edge_8002,residential,"LINESTRING (-21.9032114 64.1431908, -21.9033074 64.1432085, -21.9041369 64.1433617)",0.04891689927296103,106628547,"LINESTRING (-21.9032114 64.1431908, -21.9041369 64.1433617)"
5179,4318,10959,True,8014,edge_8014,tertiary,"LINESTRING (-21.9032114 64.1431908, -21.9032243 64.1431754, -21.9032264 64.1431589, -21.9032178 64.1431429, -21.9031989 64.1431287)",0.007333408228555629,106628548,"LINESTRING (-21.9032114 64.1431908, -21.9031989 64.1431287)"
5180,4319,7870,True,16363,edge_16363,secondary,"LINESTRING (-21.9082526 64.1429823, -21.9077618 64.1429188, -21.9075999 64.1428991)",0.033101360929664966,517446920,"LINESTRING (-21.9082526 64.1429823, -21.9075999 64.1428991)"
5181,4320,3430,False,4057,edge_4057,residential,"LINESTRING (-21.834394 64.1051756, -21.8343965 64.1050037)",0.019163622176460258,29395298,"LINESTRING (-21.834394 64.1051756, -21.8343965 64.1050037)"
5182,4321,3066,False,12064,edge_12064,track,"LINESTRING (-21.4297431 64.2094188, -21.429268 64.2095456, -21.4274854 64.2101173, -21.4255261 64.2107541, -21.4252341 64.2108243, -21.4250612 64.2108561, -21.4248461 64.2108761, -21.4245541 64.2108845, -21.4231826 64.2109079, -21.4228022 64.2109129, -21.4226024 64.2109062, -21.4217764 64.2108477, -21.4211272 64.2108126, -21.4207622 64.2108126, -21.4204971 64.2108293, -21.4202589 64.2108494, -21.4200866 64.210875)",0.5221110507942787,170669455,"LINESTRING (-21.4297431 64.2094188, -21.4200866 64.210875)"
5183,4321,9913,False,19156,edge_19156,primary,"LINESTRING (-21.4297431 64.2094188, -21.4293596 64.2094453, -21.4277889 64.209554, -21.4266671 64.2096259, -21.425854 64.2096683, -21.4250228 64.2096944, -21.4242928 64.2097011, -21.4236276 64.2097111, -21.4229518 64.2096905, -21.4222455 64.2096493, -21.421404 64.2095832, -21.4205017 64.2094906, -21.4197988 64.209392, -21.4190317 64.2092876, -21.4183659 64.2091509, -21.417734 64.2090186, -21.4172237 64.2089039, -21.4164566 64.2087083, -21.4158247 64.208529, -21.4149562 64.2082952, -21.4129805 64.2076957, -21.411018 64.207132, -21.4104283 64.2069684, -21.409707 64.206787)",1.0607022975796372,681238835,"LINESTRING (-21.4297431 64.2094188, -21.409707 64.206787)"
5184,4322,9125,True,5940,edge_5940,service,"LINESTRING (-21.89529 64.1463026, -21.8953665 64.1463706)",0.008445801124165138,58781831,"LINESTRING (-21.89529 64.1463026, -21.8953665 64.1463706)"
5185,4322,12193,True,16823,edge_16823,tertiary,"LINESTRING (-21.89529 64.1463026, -21.8953537 64.1462981, -21.8954121 64.1462862)",0.0062779416507108415,580175477,"LINESTRING (-21.89529 64.1463026, -21.8954121 64.1462862)"
5186,4324,16021,False,5452,edge_5452,residential,"LINESTRING (-21.7776585 64.1378496, -21.7763422 64.1384138, -21.7762168 64.1384681)",0.09839542787512216,48319519,"LINESTRING (-21.7776585 64.1378496, -21.7762168 64.1384681)"
5187,4326,4326,False,9901,edge_9901,service,"LINESTRING (-21.9271986 64.1242527, -21.9272539 64.1242354, -21.9272923 64.1242109, -21.9273091 64.1241821, -21.9273024 64.1241525, -21.9272728 64.1241257, -21.9272241 64.124105, -21.927162 64.1240927, -21.9270941 64.1240905, -21.9270286 64.1240985, -21.9269733 64.1241159, -21.9269349 64.1241404, -21.9269181 64.1241692, -21.9269248 64.1241988, -21.9269544 64.1242256, -21.9270031 64.1242463, -21.9270652 64.1242586, -21.9271331 64.1242608, -21.9271986 64.1242527)",0.05967150042870051,132528760,"LINESTRING (-21.9271986 64.1242527, -21.9271986 64.1242527)"
5188,4327,1534,False,9300,edge_9300,residential,"LINESTRING (-21.8950608 64.1217471, -21.8949151 64.1219663, -21.8948163 64.1220804, -21.8943588 64.1220798, -21.8927415 64.1220778)",0.14012720314524296,118747311,"LINESTRING (-21.8950608 64.1217471, -21.8927415 64.1220778)"
5189,4327,4303,False,14002,edge_14002,service,"LINESTRING (-21.8950608 64.1217471, -21.8941679 64.1217516)",0.04350383972872773,241205183,"LINESTRING (-21.8950608 64.1217471, -21.8941679 64.1217516)"
5190,4328,14462,False,14489,edge_14489,residential,"LINESTRING (-21.6484805 64.2966944, -21.6499889 64.2967915, -21.6503744 64.2967995)",0.09250699695383027,291501208,"LINESTRING (-21.6484805 64.2966944, -21.6503744 64.2967995)"
5191,4330,6958,False,369,edge_369,residential,"LINESTRING (-21.9758009 64.1467433, -21.9758882 64.1467624, -21.975949 64.1467814, -21.976135 64.1467806)",0.01744623697135938,5014035,"LINESTRING (-21.9758009 64.1467433, -21.976135 64.1467806)"
5192,4331,13592,False,1736,edge_1736,residential,"LINESTRING (-21.892005 64.1227688, -21.8921095 64.1226615)",0.013000014280311736,8609037,"LINESTRING (-21.892005 64.1227688, -21.8921095 64.1226615)"
5193,4331,11777,False,4424,edge_4424,residential,"LINESTRING (-21.892005 64.1227688, -21.8922147 64.1227695, -21.8935859 64.122776)",0.07702082537260652,30117214,"LINESTRING (-21.892005 64.1227688, -21.8935859 64.122776)"
5194,4332,3311,False,6043,edge_6043,service,"LINESTRING (-21.8113182 64.1278906, -21.8114438 64.1279002, -21.8115604 64.1279578, -21.8115755 64.1282569)",0.048134645561779675,59536523,"LINESTRING (-21.8113182 64.1278906, -21.8115755 64.1282569)"
5195,4332,15085,False,6044,edge_6044,service,"LINESTRING (-21.8113182 64.1278906, -21.8103199 64.1279114, -21.8100703 64.1279998)",0.06433035377532353,59536524,"LINESTRING (-21.8113182 64.1278906, -21.8100703 64.1279998)"
5196,4333,12772,False,2536,edge_2536,tertiary,"LINESTRING (-21.7752795 64.1256138, -21.7751863 64.125668, -21.7751095 64.1257474, -21.7750141 64.1258473, -21.7746372 64.1264508, -21.7745271 64.1265993, -21.7744172 64.1267164, -21.7741458 64.1269873, -21.7737847 64.1273432, -21.7735556 64.1275197, -21.7732996 64.1276815, -21.7730882 64.1277969, -21.772904 64.1278831, -21.7727164 64.1279657)",0.2939949753147002,23387448,"LINESTRING (-21.7752795 64.1256138, -21.7727164 64.1279657)"
5197,4333,1407,True,4622,edge_4622,tertiary,"LINESTRING (-21.7752795 64.1256138, -21.7753467 64.1256288, -21.7754527 64.1256357, -21.7755478 64.1256266, -21.7756502 64.1255953)",0.019725942312009158,34080377,"LINESTRING (-21.7752795 64.1256138, -21.7756502 64.1255953)"
5198,4334,5057,False,11800,edge_11800,tertiary,"LINESTRING (-21.8160126 64.1114963, -21.8161897 64.1115566, -21.8166532 64.1116351, -21.8170288 64.1116505)",0.05355107259884487,165881574,"LINESTRING (-21.8160126 64.1114963, -21.8170288 64.1116505)"
5199,4335,11858,False,13422,edge_13422,unclassified,"LINESTRING (-21.6061326 64.1872482, -21.6059879 64.1872813, -21.6028121 64.1878979)",0.1769108994644169,221961645,"LINESTRING (-21.6061326 64.1872482, -21.6028121 64.1878979)"
5200,4336,10270,True,13794,edge_13794,tertiary,"LINESTRING (-21.8408542 64.1124006, -21.8408155 64.1123617, -21.8407501 64.1123303)",0.009463041452630485,226566714,"LINESTRING (-21.8408542 64.1124006, -21.8407501 64.1123303)"
5201,4337,11528,True,15864,edge_15864,secondary,"LINESTRING (-21.9202393 64.1326226, -21.9203328 64.1326911)",0.008890852301228653,499193849,"LINESTRING (-21.9202393 64.1326226, -21.9203328 64.1326911)"
5202,4337,752,True,15865,edge_15865,residential,"LINESTRING (-21.9202393 64.1326226, -21.9201069 64.1326747, -21.919963 64.1327534)",0.01990671167131275,499193850,"LINESTRING (-21.9202393 64.1326226, -21.919963 64.1327534)"
5203,4339,5963,False,3846,edge_3846,track,"LINESTRING (-21.7406896 64.1015242, -21.7406115 64.1014144, -21.7406053 64.1012999, -21.7406739 64.1011855, -21.7412105 64.1005287, -21.7414601 64.1002943, -21.7416036 64.1000681, -21.7419717 64.0996702, -21.7423211 64.0994576, -21.7425457 64.099275, -21.7427953 64.0990951, -21.7429576 64.0989288, -21.7430075 64.0988198, -21.742995 64.0987435, -21.7429076 64.0986808, -21.7427454 64.0986317, -21.7418407 64.0984382)",0.40311732239849746,28725956,"LINESTRING (-21.7406896 64.1015242, -21.7418407 64.0984382)"
5204,4339,6599,False,12104,edge_12104,track,"LINESTRING (-21.7406896 64.1015242, -21.7401496 64.1019791, -21.7396545 64.1024263, -21.7385961 64.1033823, -21.7384759 64.1035301, -21.7378041 64.106237)",0.5519574752621264,170770262,"LINESTRING (-21.7406896 64.1015242, -21.7378041 64.106237)"
5205,4341,4546,False,6365,edge_6365,residential,"LINESTRING (-21.7883384 64.1356983, -21.7891633 64.1357367, -21.7893314 64.1352863)",0.091268559061964,68550396,"LINESTRING (-21.7883384 64.1356983, -21.7893314 64.1352863)"
5206,4342,4330,False,368,edge_368,residential,"LINESTRING (-21.9751363 64.1466655, -21.9751401 64.14674, -21.9752608 64.1467458, -21.9753812 64.1467516, -21.9755654 64.1467557, -21.9756907 64.1467516, -21.9758009 64.1467433)",0.040650697741882805,5014035,"LINESTRING (-21.9751363 64.1466655, -21.9758009 64.1467433)"
5207,4343,6453,False,3976,edge_3976,service,"LINESTRING (-21.8508056 64.1188252, -21.8505879 64.1188013, -21.8505299 64.1187942, -21.8501455 64.1187469, -21.8496257 64.1186829, -21.8495572 64.118686, -21.849496 64.1186955, -21.8494299 64.1187285, -21.8494182 64.1187491, -21.8493321 64.1189005)",0.09080842774071915,29367014,"LINESTRING (-21.8508056 64.1188252, -21.8493321 64.1189005)"
5208,4343,2862,False,13822,edge_13822,residential,"LINESTRING (-21.8508056 64.1188252, -21.8507545 64.1188625, -21.850532 64.119055, -21.8503577 64.1192358, -21.8500956 64.1197097)",0.10511224944184368,230266542,"LINESTRING (-21.8508056 64.1188252, -21.8500956 64.1197097)"
5209,4344,615,False,5247,edge_5247,residential,"LINESTRING (-21.8585359 64.0994948, -21.8584267 64.099203, -21.8583574 64.0991107, -21.8582612 64.0990212)",0.05481742854222538,48207655,"LINESTRING (-21.8585359 64.0994948, -21.8582612 64.0990212)"
5210,4344,15157,False,5259,edge_5259,service,"LINESTRING (-21.8585359 64.0994948, -21.8577515 64.0995443)",0.03864153102334392,48207661,"LINESTRING (-21.8585359 64.0994948, -21.8577515 64.0995443)"
5211,4345,8985,False,3124,edge_3124,residential,"LINESTRING (-21.8393288 64.0975, -21.8395086 64.0976616, -21.8396162 64.0977584, -21.8396758 64.0978081, -21.8397174 64.0978428, -21.8397853 64.0978994)",0.04978398066604299,25834468,"LINESTRING (-21.8393288 64.0975, -21.8397853 64.0978994)"
5212,4346,13625,False,12038,edge_12038,service,"LINESTRING (-21.8812659 64.1310174, -21.8808968 64.1316019, -21.8808559 64.1316665)",0.07506573807848015,169423710,"LINESTRING (-21.8812659 64.1310174, -21.8808559 64.1316665)"
5213,4348,15826,True,11814,edge_11814,secondary,"LINESTRING (-21.823576 64.1107095, -21.8235812 64.1111798)",0.052429213861437965,166119461,"LINESTRING (-21.823576 64.1107095, -21.8235812 64.1111798)"
5214,4350,15115,True,9343,edge_9343,secondary,"LINESTRING (-21.8752542 64.1224411, -21.8756044 64.1225237)",0.01938719105991633,119753579,"LINESTRING (-21.8752542 64.1224411, -21.8756044 64.1225237)"
5215,4350,4858,False,9345,edge_9345,secondary,"LINESTRING (-21.8752542 64.1224411, -21.8740132 64.1222964)",0.06257356945772774,119753582,"LINESTRING (-21.8752542 64.1224411, -21.8740132 64.1222964)"
5216,4350,4858,True,11762,edge_11762,service,"LINESTRING (-21.8752542 64.1224411, -21.8749434 64.1223581, -21.8743909 64.1222925, -21.8740132 64.1222964)",0.06404290171093667,165291198,"LINESTRING (-21.8752542 64.1224411, -21.8740132 64.1222964)"
5217,4352,2219,True,5851,edge_5851,residential,"LINESTRING (-21.8850715 64.1351026, -21.8849681 64.1351576, -21.8849304 64.135176)",0.010686606097620975,56789915,"LINESTRING (-21.8850715 64.1351026, -21.8849304 64.135176)"
5218,4352,12697,False,17548,edge_17548,tertiary,"LINESTRING (-21.8850715 64.1351026, -21.885149 64.1351531)",0.006777600140260936,621779297,"LINESTRING (-21.8850715 64.1351026, -21.885149 64.1351531)"
5219,4353,5883,False,1419,edge_1419,residential,"LINESTRING (-21.9076966 64.1307062, -21.9077454 64.1305482, -21.9077687 64.1304594)",0.027737564105917947,5200811,"LINESTRING (-21.9076966 64.1307062, -21.9077687 64.1304594)"
5220,4353,10461,False,6903,edge_6903,service,"LINESTRING (-21.9076966 64.1307062, -21.9076052 64.1306953, -21.9072614 64.1306544, -21.9075469 64.13011)",0.08423004190138735,88528059,"LINESTRING (-21.9076966 64.1307062, -21.9075469 64.13011)"
5221,4354,1690,False,6505,edge_6505,service,"LINESTRING (-21.797644 64.1256182, -21.7985941 64.1259101)",0.05657590552596632,69333892,"LINESTRING (-21.797644 64.1256182, -21.7985941 64.1259101)"
5222,4354,15891,False,6514,edge_6514,service,"LINESTRING (-21.797644 64.1256182, -21.7978076 64.1252262)",0.04442059912657306,69333897,"LINESTRING (-21.797644 64.1256182, -21.7978076 64.1252262)"
5223,4356,6273,True,2952,edge_2952,tertiary,"LINESTRING (-21.9837828 64.1513582, -21.9841926 64.1511992)",0.026682169486226124,24760365,"LINESTRING (-21.9837828 64.1513582, -21.9841926 64.1511992)"
5224,4356,1996,True,16254,edge_16254,secondary,"LINESTRING (-21.9837828 64.1513582, -21.9837045 64.1513278)",0.005099609668738269,516713789,"LINESTRING (-21.9837828 64.1513582, -21.9837045 64.1513278)"
5225,4357,543,False,3303,edge_3303,service,"LINESTRING (-21.8752315 64.1461264, -21.8748119 64.1461362, -21.8747172 64.1461334, -21.8746191 64.1461134, -21.8745285 64.146077, -21.8744676 64.1460145, -21.8744373 64.1459335)",0.05305810769479873,26752748,"LINESTRING (-21.8752315 64.1461264, -21.8744373 64.1459335)"
5226,4357,7727,False,12045,edge_12045,service,"LINESTRING (-21.8752315 64.1461264, -21.8752059 64.1459159, -21.8749279 64.145921)",0.03704349775201889,170010713,"LINESTRING (-21.8752315 64.1461264, -21.8749279 64.145921)"
5227,4358,4111,False,3981,edge_3981,residential,"LINESTRING (-21.8450559 64.1165426, -21.8450386 64.1165058, -21.8449414 64.1163434)",0.022901664670135314,29367024,"LINESTRING (-21.8450559 64.1165426, -21.8449414 64.1163434)"
5228,4358,4770,False,3984,edge_3984,residential,"LINESTRING (-21.8450559 64.1165426, -21.8449619 64.1165905, -21.845042 64.1166735, -21.8455198 64.1171687, -21.8455737 64.1172246, -21.8465001 64.1170131)",0.1346803513928057,29367027,"LINESTRING (-21.8450559 64.1165426, -21.8465001 64.1170131)"
5229,4359,1020,True,1081,edge_1081,residential,"LINESTRING (-21.9217843 64.1373411, -21.92074 64.1371691, -21.9205853 64.1371436)",0.0623949080933495,5137017,"LINESTRING (-21.9217843 64.1373411, -21.9205853 64.1371436)"
5230,4360,3985,True,8670,edge_8670,service,"LINESTRING (-21.8771757 64.1314082, -21.8770028 64.1313857, -21.8767125 64.1318057)",0.057695512188501843,110151496,"LINESTRING (-21.8771757 64.1314082, -21.8767125 64.1318057)"
5231,4360,6229,False,12789,edge_12789,residential,"LINESTRING (-21.8771757 64.1314082, -21.8772656 64.131283, -21.8773296 64.1311938)",0.025048850000429113,192261278,"LINESTRING (-21.8771757 64.1314082, -21.8773296 64.1311938)"
5232,4361,7194,True,9425,edge_9425,residential,"LINESTRING (-21.8670501 64.1307052, -21.8671862 64.130643, -21.867325 64.1305796)",0.01937272527738486,119911232,"LINESTRING (-21.8670501 64.1307052, -21.867325 64.1305796)"
5233,4362,8238,True,9437,edge_9437,residential,"LINESTRING (-21.8735677 64.130656, -21.8730186 64.1305832)",0.02794724523368039,119911639,"LINESTRING (-21.8735677 64.130656, -21.8730186 64.1305832)"
5234,4362,14957,False,17170,edge_17170,service,"LINESTRING (-21.8735677 64.130656, -21.8735908 64.1306242, -21.8736551 64.1305371, -21.873907 64.1301692)",0.05673054972726494,589535996,"LINESTRING (-21.8735677 64.130656, -21.873907 64.1301692)"
5235,4363,9604,False,17592,edge_17592,tertiary,"LINESTRING (-21.882161 64.1462275, -21.8821117 64.1463305, -21.8820482 64.146418, -21.8820102 64.1465041, -21.8819836 64.1465888, -21.8819519 64.14671)",0.05486776011816464,625145782,"LINESTRING (-21.882161 64.1462275, -21.8819519 64.14671)"
5236,4364,15389,False,2635,edge_2635,residential,"LINESTRING (-21.7499781 64.1235049, -21.749727 64.1238344)",0.03871566286582841,23432873,"LINESTRING (-21.7499781 64.1235049, -21.749727 64.1238344)"
