s,p_fail_scale,network_variant,failure_mode,capacity_reduction_factor,rep,seed,bus_makespan,multi_makespan,delta_makespan,bus_penalized_makespan,multi_penalized_makespan,delta_penalized_makespan,bus_success_count,multi_success_count,bus_success_rate,multi_success_rate,delta_success_rate,bus_completion_rate,multi_completion_rate,delta_completion_rate,bus_resource_eff,multi_resource_eff,delta_resource_eff,bus_leftover,multi_leftover,bus_censored_count,multi_censored_count,bus_total_personnel,multi_total_personnel,bus_bus_trips,multi_bus_trips,bus_train_trips,multi_train_trips,bus_bus_minutes,multi_bus_minutes,bus_train_minutes,multi_train_minutes,bus_lastmile_minutes,multi_lastmile_minutes,bus_lastmile_vehicle_minutes,multi_lastmile_vehicle_minutes,bus_road_vehicle_service_minutes,multi_road_vehicle_service_minutes,delta_road_vehicle_service_minutes,bus_train_service_minutes,multi_train_service_minutes,delta_train_service_minutes,bus_total_service_minutes,multi_total_service_minutes,delta_total_service_minutes,bus_passenger_travel_minutes,multi_passenger_travel_minutes,delta_passenger_travel_minutes,bus_passengers_per_vehicle_minute,multi_passengers_per_vehicle_minute,delta_passengers_per_vehicle_minute,bus_passengers_per_total_service_minute,multi_passengers_per_total_service_minute,delta_passengers_per_total_service_minute,bus_arrival_q50_min,multi_arrival_q50_min,delta_arrival_q50_min,bus_arrival_q90_min,multi_arrival_q90_min,delta_arrival_q90_min,bus_arrival_q95_min,multi_arrival_q95_min,delta_arrival_q95_min,bus_prob_completion_within_window,multi_prob_completion_within_window,delta_prob_completion_within_window
1.2,1.0,baseline,blocked,,24,25,637.5242037255962,696.0349748954934,-58.510771169897225,637.5242037255962,696.0349748954934,-58.510771169897225,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.8,0.0,483.8,978.05,514.99,463.05999999999995,0.0,540.0,-540.0,978.05,1054.99,-76.94000000000005,42524.12,82391.01,-39866.88999999999,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001,582.5242037255962,641.0349489585966,-58.51074523300042,623.0242037255963,681.5349748954935,-58.510771169897225,632.5242037255962,691.0349748954934,-58.510771169897225,1.0,1.0,0.0
1.2,1.0,baseline,blocked,,25,26,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
1.2,1.0,baseline,blocked,,26,27,637.5242037255962,696.0349748954934,-58.510771169897225,637.5242037255962,696.0349748954934,-58.510771169897225,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.8,0.0,483.8,978.05,514.99,463.05999999999995,0.0,540.0,-540.0,978.05,1054.99,-76.94000000000005,42524.12,82391.01,-39866.88999999999,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001,582.5242037255962,641.0349489585966,-58.51074523300042,623.0242037255963,681.5349748954935,-58.510771169897225,632.5242037255962,691.0349748954934,-58.510771169897225,1.0,1.0,0.0
1.2,1.0,baseline,blocked,,27,28,641.252647325091,inf,-inf,641.252647325091,1441440.0,-1440798.7473526748,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.94,0.0,0.94,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1063.81,31.19,0.0,540.0,0.0,0.0,0.0,0.0,1063.81,31.19,1032.62,0.0,540.0,-540.0,1063.81,571.19,492.6199999999999,46252.54,61356.11,-15103.57,0.94,0.0,0.94,0.94,0.0,0.94,586.252647325091,1440.0,-853.747352674909,626.7526473250911,1440.0,-813.2473526749089,636.252647325091,1440.0,-803.747352674909,1.0,0.0,1.0
1.2,1.0,baseline,blocked,,28,29,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
1.2,1.0,baseline,blocked,,29,30,637.5242037255962,696.0349748954934,-58.510771169897225,637.5242037255962,696.0349748954934,-58.510771169897225,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.8,0.0,483.8,978.05,514.99,463.05999999999995,0.0,540.0,-540.0,978.05,1054.99,-76.94000000000005,42524.12,82391.01,-39866.88999999999,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001,582.5242037255962,641.0349489585966,-58.51074523300042,623.0242037255963,681.5349748954935,-58.510771169897225,632.5242037255962,691.0349748954934,-58.510771169897225,1.0,1.0,0.0
1.2,1.5,baseline,blocked,,0,1,638.4235945458386,701.0349748954934,-62.61138034965484,638.4235945458386,701.0349748954934,-62.61138034965484,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0013,0.8616,0.13970000000000005,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,998.74,196.84,0.0,480.0,0.0,483.8,0.0,483.8,998.74,680.64,318.1,0.0,480.0,-480.0,998.74,1160.64,-161.9000000000001,43423.51,89593.25,-46169.74,1.0013,1.4692,-0.4679,1.0013,0.8616,0.13970000000000005,583.4235945458386,646.0349748954934,-62.61138034965484,623.9235945458387,686.5349748954935,-62.61138034965484,633.4235945458386,696.0349748954934,-62.61138034965484,1.0,1.0,0.0
1.2,1.5,baseline,blocked,,1,2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
1.2,1.5,baseline,blocked,,2,3,639.17836000498,705.9585883729338,-66.78022836795378,639.17836000498,705.9585883729338,-66.78022836795378,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9842,0.813,0.17120000000000002,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1016.1,152.91,0.0,480.0,0.0,597.05,0.0,597.05,1016.1,749.95,266.15,0.0,480.0,-480.0,1016.1,1229.95,-213.85000000000002,44178.27,92606.6,-48428.33000000001,0.9842,1.3334,-0.34919999999999995,0.9842,0.813,0.17120000000000002,584.17836000498,650.9585883729338,-66.78022836795378,624.6783600049802,691.458588372934,-66.78022836795378,634.17836000498,700.9585883729338,-66.78022836795378,1.0,1.0,0.0
1.2,1.5,baseline,blocked,,3,4,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
1.2,1.5,baseline,blocked,,4,5,638.3361546061741,inf,-inf,638.3361546061741,1441440.0,-1440801.6638453938,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0033,0.0,1.0033,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,996.73,31.19,0.0,540.0,0.0,0.0,0.0,0.0,996.73,31.19,965.54,0.0,540.0,-540.0,996.73,571.19,425.53999999999996,43336.06,61356.11,-18020.050000000003,1.0033,0.0,1.0033,1.0033,0.0,1.0033,583.3361546061741,1440.0,-856.6638453938259,623.8361546061742,1440.0,-816.1638453938258,633.3361546061741,1440.0,-806.6638453938259,1.0,0.0,1.0
1.2,1.5,baseline,blocked,,5,6,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
1.2,1.5,baseline,blocked,,6,7,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
1.2,1.5,baseline,blocked,,7,8,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
1.2,1.5,baseline,blocked,,8,9,639.6470580748185,701.0349748954934,-61.387916820674945,639.6470580748185,701.0349748954934,-61.387916820674945,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9738,0.8844,0.08940000000000003,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1026.88,166.91,0.0,480.0,0.0,483.8,0.0,483.8,1026.88,650.71,376.1700000000001,0.0,480.0,-480.0,1026.88,1130.71,-103.82999999999993,44646.96,88291.85,-43644.89000000001,0.9738,1.5368,-0.563,0.9738,0.8844,0.08940000000000003,584.6470580748185,646.0349748954934,-61.387916820674945,625.1470580748186,686.5349748954935,-61.387916820674945,634.6470580748185,696.0349748954934,-61.387916820674945,1.0,1.0,0.0
1.2,1.5,baseline,blocked,,9,10,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
1.2,1.5,baseline,blocked,,10,11,638.5489002805878,700.933978306757,-62.38507802616925,638.5489002805878,700.933978306757,-62.38507802616925,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9984,0.8564,0.1419999999999999,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1001.62,31.19,0.0,540.0,0.0,596.48,0.0,596.48,1001.62,627.67,373.95000000000005,0.0,540.0,-540.0,1001.62,1167.67,-166.05000000000007,43548.79,87290.0,-43741.21,0.9984,1.5932,-0.5948,0.9984,0.8564,0.1419999999999999,583.5489002805878,645.9339464844287,-62.38504620384094,624.0489002805879,686.4339783067571,-62.38507802616925,633.5489002805878,695.933978306757,-62.38507802616925,1.0,1.0,0.0
1.2,1.5,baseline,blocked,,11,12,638.9810911311428,700.9585883729338,-61.97749724179107,638.9810911311428,700.9585883729338,-61.97749724179107,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9886,0.856,0.13260000000000005,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1011.56,31.19,0.0,540.0,0.0,597.05,0.0,597.05,1011.56,628.24,383.31999999999994,0.0,540.0,-540.0,1011.56,1168.24,-156.68000000000006,43981.01,87314.6,-43333.590000000004,0.9886,1.5918,-0.6032000000000001,0.9886,0.856,0.13260000000000005,583.9810911311428,645.9585554191221,-61.97746428797939,624.4810911311429,686.458588372934,-61.97749724179107,633.9810911311428,695.9585883729338,-61.97749724179107,1.0,1.0,0.0
1.2,1.5,baseline,blocked,,12,13,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
1.2,1.5,baseline,blocked,,13,14,637.5242037255962,inf,-inf,637.5242037255962,1441440.0,-1440802.4757962744,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0224,0.0,1.0224,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,0.0,0.0,0.0,978.05,31.19,946.8599999999999,0.0,540.0,-540.0,978.05,571.19,406.8599999999999,42524.12,61356.11,-18831.989999999998,1.0224,0.0,1.0224,1.0224,0.0,1.0224,582.5242037255962,1440.0,-857.4757962744038,623.0242037255963,1440.0,-816.9757962744037,632.5242037255962,1440.0,-807.4757962744038,1.0,0.0,1.0
1.2,1.5,baseline,blocked,,14,15,642.0539367556236,696.0349748954934,-53.98103813986984,642.0539367556236,696.0349748954934,-53.98103813986984,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.924,0.9479,-0.02389999999999992,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1082.24,31.19,0.0,540.0,0.0,483.8,0.0,483.8,1082.24,514.99,567.25,0.0,540.0,-540.0,1082.24,1054.99,27.25,47053.81,82391.01,-35337.2,0.924,1.9418,-1.0177999999999998,0.924,0.9479,-0.02389999999999992,587.0539367556236,641.0349489585966,-53.981012202973034,627.5539367556237,681.5349748954935,-53.98103813986984,637.0539367556236,691.0349748954934,-53.98103813986984,1.0,1.0,0.0
1.2,1.5,baseline,blocked,,15,16,637.5242037255962,inf,-inf,637.5242037255962,1441440.0,-1440802.4757962744,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0224,0.0,1.0224,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,0.0,0.0,0.0,978.05,31.19,946.8599999999999,0.0,540.0,-540.0,978.05,571.19,406.8599999999999,42524.12,61356.11,-18831.989999999998,1.0224,0.0,1.0224,1.0224,0.0,1.0224,582.5242037255962,1440.0,-857.4757962744038,623.0242037255963,1440.0,-816.9757962744037,632.5242037255962,1440.0,-807.4757962744038,1.0,0.0,1.0
1.2,1.5,baseline,blocked,,16,17,637.5242037255962,696.0349771303399,-58.51077340474376,637.5242037255962,696.0349771303399,-58.51077340474376,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.8,0.0,483.8,978.05,514.99,463.05999999999995,0.0,540.0,-540.0,978.05,1054.99,-76.94000000000005,42524.12,82391.01,-39866.88999999999,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001,582.5242037255962,641.0349516079461,-58.51074788234996,623.0242037255963,681.53497713034,-58.51077340474376,632.5242037255962,691.0349771303399,-58.51077340474376,1.0,1.0,0.0
1.2,1.5,baseline,blocked,,17,18,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
1.2,1.5,baseline,blocked,,18,19,638.4235945458386,inf,-inf,638.4235945458386,1441440.0,-1440801.5764054542,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0013,0.0,1.0013,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,998.74,31.19,0.0,540.0,0.0,0.0,0.0,0.0,998.74,31.19,967.55,0.0,540.0,-540.0,998.74,571.19,427.54999999999995,43423.51,61356.11,-17932.6,1.0013,0.0,1.0013,1.0013,0.0,1.0013,583.4235945458386,1440.0,-856.5764054541614,623.9235945458387,1440.0,-816.0764054541613,633.4235945458386,1440.0,-806.5764054541614,1.0,0.0,1.0
1.2,1.5,baseline,blocked,,19,20,639.9354073622135,inf,-inf,639.9354073622135,1441440.0,-1440800.0645926378,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9676,0.0,0.9676,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1033.51,31.19,0.0,540.0,0.0,0.0,0.0,0.0,1033.51,31.19,1002.3199999999999,0.0,540.0,-540.0,1033.51,571.19,462.31999999999994,44935.3,61356.11,-16420.809999999998,0.9676,0.0,0.9676,0.9676,0.0,0.9676,584.9354073622135,1440.0,-855.0645926377865,625.4354073622136,1440.0,-814.5645926377864,634.9354073622135,1440.0,-805.0645926377865,1.0,0.0,1.0
1.2,1.5,baseline,blocked,,20,21,638.9850377306009,inf,-inf,638.9850377306009,1441440.0,-1440801.0149622695,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9885,0.0,0.9885,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1011.65,31.19,0.0,540.0,0.0,0.0,0.0,0.0,1011.65,31.19,980.4599999999999,0.0,540.0,-540.0,1011.65,571.19,440.4599999999999,43984.92,61356.11,-17371.190000000002,0.9885,0.0,0.9885,0.9885,0.0,0.9885,583.9850377306009,1440.0,-856.0149622693991,624.485037730601,1440.0,-815.514962269399,633.9850377306009,1440.0,-806.0149622693991,1.0,0.0,1.0
1.2,1.5,baseline,blocked,,21,22,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
1.2,1.5,baseline,blocked,,22,23,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
1.2,1.5,baseline,blocked,,23,24,638.451184608151,700.933978306757,-62.482793698605974,638.451184608151,700.933978306757,-62.482793698605974,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0006,0.8212,0.1793999999999999,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,999.38,81.23,0.0,540.0,0.0,596.48,0.0,596.48,999.38,677.71,321.66999999999996,0.0,540.0,-540.0,999.38,1217.71,-218.33000000000004,43451.1,89465.44,-46014.340000000004,1.0006,1.4756,-0.4750000000000001,1.0006,0.8212,0.1793999999999999,583.451184608151,645.9339464844287,-62.482761876277664,623.9511846081512,686.4339783067571,-62.482793698605974,633.451184608151,695.933978306757,-62.482793698605974,1.0,1.0,0.0
1.2,1.5,baseline,blocked,,24,25,640.5387178207369,712.509267622866,-71.97054980212909,640.5387178207369,712.509267622866,-71.97054980212909,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9548,0.6974,0.25739999999999996,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1047.39,31.19,0.0,540.0,0.0,862.71,0.0,862.71,1047.39,893.9,153.49000000000012,0.0,540.0,-540.0,1047.39,1433.9,-386.51,45538.61,98865.28,-53326.67,0.9548,1.1187,-0.16390000000000005,0.9548,0.6974,0.25739999999999996,585.5387178207369,657.5092346810292,-71.97051686029226,626.038717820737,698.0092676228661,-71.97054980212909,635.5387178207369,707.509267622866,-71.97054980212909,1.0,1.0,0.0
1.2,1.5,baseline,blocked,,25,26,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
1.2,1.5,baseline,blocked,,26,27,638.8703554436178,inf,-inf,638.8703554436178,1441440.0,-1440801.1296445564,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9911,0.0,0.9911,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1009.02,31.19,0.0,540.0,0.0,0.0,0.0,0.0,1009.02,31.19,977.8299999999999,0.0,540.0,-540.0,1009.02,571.19,437.8299999999999,43870.26,61356.11,-17485.85,0.9911,0.0,0.9911,0.9911,0.0,0.9911,583.8703554436178,1440.0,-856.1296445563822,624.3703554436179,1440.0,-815.6296445563821,633.8703554436178,1440.0,-806.1296445563822,1.0,0.0,1.0
1.2,1.5,baseline,blocked,,27,28,641.4890051543464,inf,-inf,641.4890051543464,1441440.0,-1440798.5109948458,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9352,0.0,0.9352,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1069.25,31.19,0.0,540.0,0.0,0.0,0.0,0.0,1069.25,31.19,1038.06,0.0,540.0,-540.0,1069.25,571.19,498.05999999999995,46488.91,61356.11,-14867.199999999997,0.9352,0.0,0.9352,0.9352,0.0,0.9352,586.4890051543464,1440.0,-853.5109948456536,626.9890051543465,1440.0,-813.0109948456535,636.4890051543464,1440.0,-803.5109948456536,1.0,0.0,1.0
1.2,1.5,baseline,blocked,,28,29,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,81.23,0.0,540.0,0.0,0.0,0.0,0.0,0.0,81.23,-81.23,0.0,540.0,-540.0,0.0,621.23,-621.23,0.0,63531.55,-63531.55,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
1.2,1.5,baseline,blocked,,29,30,637.6048980372836,inf,-inf,637.6048980372836,1441440.0,-1440802.3951019626,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0205,0.0,1.0205,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,979.91,31.19,0.0,540.0,0.0,0.0,0.0,0.0,979.91,31.19,948.7199999999999,0.0,540.0,-540.0,979.91,571.19,408.7199999999999,42604.81,61356.11,-18751.300000000003,1.0205,0.0,1.0205,1.0205,0.0,1.0205,582.6048980372836,1440.0,-857.3951019627164,623.1048980372838,1440.0,-816.8951019627162,632.6048980372836,1440.0,-807.3951019627164,1.0,0.0,1.0
1.2,2.0,baseline,blocked,,0,1,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
1.2,2.0,baseline,blocked,,1,2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
