,m03_01,m03_02,m05_01,m08_02,m10,m01_01,m01_02,m02_01,m02_02,m04_02,m06_01,m07_01,m07_02,m07_03,m09_01,osmid,rep
182,0,1.017723079,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,463872430,52
183,0.069444444,1.076615197,1,0.063972255,0.719822113,1.001201696,1.002016129,1,-1.32E-15,0,1,0,0,0,0,922120424,52
184,0,1.023542152,3,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,32643266,52
185,0.000496032,1.012227728,5,0.014225582,0,1.001186322,1.002016129,1.000005456,0.000124363,0.002590674,1.000143169,0.000100322,37264.43215,37264.43215,0,2272522729,52
186,0.001984127,0.962992109,1,0.000286036,0,1,1,1.000136217,6.35E-05,0.008512213,1.00000805,2.22E-05,8009.782117,8123.85217,0,1031292,52
187,0,1.072844382,2,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,665412649,52
188,0,0.99599614,14,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,194518103,52
189,0.212301587,1.05777029,9,0.178265938,0,1.003313601,1.006072874,1.00243798,0.002723712,0.093264249,1.002277482,0.004751283,97679.87931,261325.6713,0,63773768,52
190,0.030257937,1.071811072,4,0.002976551,0.153855491,1.001140432,1.002016129,1.003900208,0.00223795,0.025166543,1.000149674,0.000610981,112206.8714,161865.6731,0,1078110854,52
191,0,1.098059859,14,0.001978082,0,1.00711086,1.012219959,1,-1.32E-15,0.014063657,1,0,0,0,0,1473314750,52
192,0.15327381,1.093870174,0,0.073435392,0,1,1,1.009351939,0.006588258,0.137305699,1.003792501,0.006020865,239828.6491,602720.9423,0,645022617,52
193,0,1.001867446,2,0,0.098871808,1,1,1,-1.32E-15,0,1,0,0,0,0,17061708,52
194,0.061507937,1.005235887,0,0.031109628,0,1,1,1.017673552,0.009816687,0.045891932,1.004131308,0.012771315,1593491.009,3135088.651,0,66212046,52
195,0,0.920596268,0,0,0,1,1,1,-1.32E-15,0.012583272,1,0,0,0,0,13471349,52
196,0,1.029657742,0,0,0.027603358,1,1,1,-1.32E-15,0,1,0,0,0,0,272173873,52
197,0.245535714,0.932046773,4,0.171209245,0.004580689,1.001107753,1.002016129,1.135037999,0.053298307,0.182087343,1.041837662,0.136106143,5755510.487,15275740.87,0,129553611,52
198,0.122519841,1.03598154,3,0.067150744,0,1.000000436,1,1.008263787,0.005935923,0.132124352,1.003683003,0.006884876,185584.2039,702308.84,0,2287515887,52
199,0,0,0,0,0.018425317,1,1,1,-1.32E-15,0,1,0,0,0,0,16881688,52
200,0,1.081951808,4,0,0.241817945,1,1,1,-1.32E-15,0,1,0,0,0,0,15811584,52
201,0.064484127,1.087047203,1,0.018089513,0.118221662,1,1,1.011489417,0.007859897,0.076609919,1.003395747,0.005073232,261480.1133,983822.1106,0,2254716250,52
202,0,1.017708917,0,0,0.076269961,1,1,1,-1.32E-15,0,1,0,0,0,0,3959716308,52
203,0,1.005947537,3,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,721450,52
204,0,1.006422742,0,0,0.041253246,1.00208694,1.002016129,1,-1.32E-15,0,1,0,0,0,0,330829776,52
205,0.000496032,1.044127031,5,0.000649822,0.634077799,1,1,1,-1.32E-15,0,1,0,0,0,0,35001494,52
206,0.028769841,1.042709302,3,0.057830767,0.117083686,1,1,1.002300639,0.002339499,0.021835677,1.003566766,0.006009115,361907.7288,570599.0223,0,89349221,52
207,0.09672619,1.16595096,6,0.064703279,0,1.002737889,1.002016129,1.008101774,0.009081342,0.103626943,1.003778104,0.007771922,348912.6581,1076321.938,0,1157921752,52
208,0,1.008143264,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,53323616,52
209,0.024801587,1.014189279,0,0.020317764,0.371396168,1.001522463,1.002016129,1.001507905,0.001557926,0.030717987,1.000435168,0.001064139,76917.03576,186810.804,0,2289433600,52
210,0,0,1,0,0.07695488,1,1,1,-1.32E-15,0,1,0,0,0,0,16071607,52
211,0,1.043909141,3,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,17331736,52
212,0,1.011770041,2,0,0.492503346,1.00004695,1,1,-1.32E-15,0,1,0,0,0,0,1138716320,52
213,0,1.046597723,6,0,0.086751244,1,1,1,-1.32E-15,0,1,0,0,0,0,14291432,52
214,0,0.975312793,2,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,47823787,52
215,0,1.011935483,4,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,178125885,52
216,0.02281746,1.015955284,0,0.015826767,0.065053783,1.002309552,1.004040404,1.000809359,0.00224174,0.041450777,1.00056268,0.000872604,68039.16153,120447.8241,0,225695296,52
217,0.044642857,1.103169124,12,0.018513738,0,1,1,1.002324559,0.00282104,0.018504811,1.000899988,0.002001655,355653.2678,500368.6989,0,2063215394,52
218,0.044642857,1.176654756,14,0.025364845,0,1.017168615,1.026859504,1.004724817,0.005020443,0.018504811,1.001779207,0.005674476,829074.6577,1805752.131,0,1539422843,52
219,0,0,0,0,0.059674025,1,1,1,-1.32E-15,0,1,0,0,0,0,13881388,52
220,0.032738095,1.03445017,2,0.023086908,0,1,1,1.0018161,0.00189466,0.082161362,1.000976723,0.001916325,244529.1471,578255.4543,0,348912253,52
221,0,0,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,14661466,52
222,0,1.160199305,0,0,0.001350657,1,1,1,-1.32E-15,0,1,0,0,0,0,14661467,52
223,0.027281746,1.034391365,1,0.033861222,0.069583509,1.002649639,1.004040404,1,-1.32E-15,0,1,0,0,0,0,354421681,52
224,0.048115079,1.048671604,2,0.023196254,0.216952037,1,1,1.001914747,0.001792466,0.079940785,1.00065418,0.001853902,129139.0863,339734.4936,0,22602310,52
225,0.015873016,1.020307031,1,0.005423511,3.80E-05,1.001522874,1.002016129,1.000380385,0.000799387,0.024796447,1.000342097,0.000222589,68627.87592,73812.74179,0,2259513699,52
226,0.041170635,1.010894251,0,0.026013315,0,1,1,1.004040975,0.002836303,0.118430792,1.001704259,0.003786275,121521.9474,618799.3734,0,20651345,52
227,0,1.069086627,1,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,2270022701,52
228,0,1.045145908,8,0,0.004309086,1,1,1,-1.32E-15,0,1,0,0,0,0,15561558,52
229,0,1.032252008,0,0.001234348,0.023922891,1,1,1,-1.32E-15,0.014063657,1,0,0,0,0,1817918202,52
230,0.040178571,0.971428314,1,0.023240487,0.36499227,1,1,1.003502729,0.003122563,0.067727609,1.001231853,0.003810552,274973.3225,730387.4056,0,23104789,52
231,0,0.984624753,1,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,2270146061,52
232,0.002480159,1.046189998,4,0.001724784,0,1,1,1,-1.32E-15,0.005551443,1,0,0,0,0,241481636,52
233,0.045138889,1.04345,3,0.010370471,0,1,1,1,-1.32E-15,0,1,0,0,0,0,888264,52
234,0,1.014618887,0,0,0.005308485,1,1,1,-1.32E-15,0,1,0,0,0,0,1614511007,52
235,0,1.027923316,0,0.031860463,0.257327649,1,1,1,-1.32E-15,0.080680977,1,0,0,0,0,2413593,52
236,0,1.007816471,3,0,0.033099315,1,1,1,-1.32E-15,0,1,0,0,0,0,15231525,52
237,0,0,3,0,0.051607023,1,1,1,-1.32E-15,0,1,0,0,0,0,15231523,52
238,0.03422619,1.036775003,0,0.004487705,0,1.001248454,1.002016129,1.00355648,0.004478272,0.03330866,1.000462138,0.000795724,233247.6465,279867.6339,0,2296722971,52
239,0.029265873,1.010678887,8,0.036308869,0,1,1,1.000426591,0.000781499,0.027387121,1.000141882,0.000315107,30186.3144,45743.10008,0,49892237,52
240,0.006448413,1.069030436,0,0.000987452,0,1,1,1.000741077,0.001313584,0.011102887,1.000110366,0.000171206,61231.12122,62838.36904,0,1870612161,52
241,0.045138889,1.025146877,0,0.01698052,0.349998978,1,1,1.000004608,1.45E-05,0.032568468,1.000006528,2.20E-06,472.4361473,818.1325771,0,16291632,52
242,0.033234127,1.019306079,0,0.066418399,0,1.011437356,1.00811359,1.002592624,0.004248715,0.024796447,1.003340629,0.009841812,301997.0302,832188.1871,0,1667316805,52
243,0.122519841,1.02746978,3,0.067150744,0,1.000063162,1,1.008263787,0.005935923,0.132124352,1.003683003,0.006884876,185584.2039,702308.84,0,2287922881,52
244,0.017857143,1.027738287,3,0.014647919,0,1.00004974,1,1.000051101,0.000200654,0.014803849,1.000047197,0.000114742,34863.15951,41524.75403,0,226055938,52
245,0.000496032,1.042872806,5,0.000765683,0,1,1,1.000000262,1.21E-06,0.001480385,1.00000015,6.52E-08,24.20713752,24.20713752,0,19451947,52
246,0.029761905,1.064143384,1,0.041462632,0.009914995,1,1,1.003667365,0.003851076,0.059955588,1.002517655,0.00470937,356661.3671,1054016.685,0,230571918,52
247,0,1.017776903,5,0.006920797,0.050752407,1,1,1,-1.32E-15,0,1,0,0,0,0,226838527,52
248,0.000496032,1.012283228,14,0.000765683,0,1,1,1,-1.32E-15,0,1,0,0,0,0,19451943,52
249,0,1.137623099,11,0,0.040403194,1,1,1,-1.32E-15,0,1,0,0,0,0,15611563,52
250,0.029761905,1.092714508,2,0.004061994,0.016458604,1,1,1.008880247,0.004466676,0.022945966,1.000443959,0.001517612,501679.1375,505159.5184,0,2270111759,52
251,0,1.022817685,3,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,5981670,52
252,0.186507937,1.076687562,0,0.109349085,0,1,1,1.017924734,0.01324387,0.169874167,1.008456183,0.016372013,483673.454,2700002.182,0,13261614,52
253,0,0,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,12961296,52
254,0,1.035923557,13,0,0,1.000028404,1,1,-1.32E-15,0,1,0,0,0,0,2259120735,52
255,0.163194444,1.027706108,0,0.084783567,0,1,1,1,-1.32E-15,0,1,0,0,0,0,3436288,52
256,0.00297619,1.04987891,1,0.044598889,0,1.006218741,1.006072874,1.000771405,0.005781774,0.015173945,1.003133791,0.008030195,868434.7577,1513840.643,0,68956906,52
257,0.043154762,1.047554133,0,0.056036812,0,1,1,1.001216978,0.000789788,0.02553664,1.000576908,0.001965463,70422.17893,201422.31,0,78516129,52
258,0,1.037309118,0,0,0.1222124,1,1,1,-1.32E-15,0,1,0,0,0,0,620929511,52
259,0,0,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,14701470,52
260,0,1.033214422,5,0,0,1.001721291,1.002016129,1,-1.32E-15,0,1,0,0,0,0,226738443,52
261,0.030257937,1.047953197,0,0.003864997,0,1,1,1.000546436,0.00028293,0.024796447,1.000023017,6.83E-05,13872.62376,21496.55361,0,193403200,52
262,0.012400794,0.99028414,7,0.010903132,0,1.004282014,1.004040404,1.000057668,0.000115868,0.012583272,1.000075143,7.11E-05,18679.48283,19844.86875,0,2269116057,52
263,0,1.027782257,13,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,225873933,52
264,0,1.019651629,0,0,0,1.001604286,1.002016129,1,-1.32E-15,0,1,0,0,0,0,1229546072,52
265,0,0.918717975,3,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,16561765,52
266,0,0.992,0,0.02438106,0,1,1,1,-1.32E-15,0.001850481,1,0,0,0,0,32171908,52
267,0.007936508,0.994604043,4,0.000386788,0,1,1,1,-1.32E-15,0.001110289,1,0,0,0,0,21891457,52
268,0,1.024310156,13,0,0,1.000019282,1,1,-1.32E-15,0,1,0,0,0,0,2258722821,52
269,0,1.059803302,0,0.007328414,0,1,1,1,-1.32E-15,0.019985196,1,0,0,0,0,164493352,52
270,0,1.136174743,3,0,0.055076409,1,1,1,-1.32E-15,0,1,0,0,0,0,15701572,52
271,0.03422619,1.091096134,13,0.03413065,0.009108597,1.012111041,1.022633745,1.001341923,0.006675792,0.044781643,1.001024193,0.003212449,1012329.313,1129473.541,0,485028207,52
272,0,1.081625273,18,0.021436438,0,1,1,1,-1.32E-15,0,1,0,0,0,0,199210126,52
273,0,0.988719858,0,0,0.010832208,1,1,1,-1.32E-15,0,1,0,0,0,0,827922679,52
274,0.069444444,1.054430166,0,0.05909213,0,1,1,1.001945871,0.003953132,0.051813472,1.001361963,0.002223122,150512.9778,375493.5223,0,1245322405,52
275,0.030257937,1.014616749,1,0.002540921,0,1,1,1.002059046,0.001152999,0.033678756,1.000092572,0.000278751,98387.76641,100105.5902,0,34801424,52
276,0.03125,1.050493767,3,0.031482497,0.212974604,1.009573225,1.016359918,1,-1.32E-15,0.023316062,1,0,0,0,0.000109317,1057822998,52
277,0,1.061229061,3,2.08E-05,0,1.000271979,1,1,-1.32E-15,0,1,0,0,0,0,108543168,52
278,0,1.032871495,0,0.025692206,0.017408927,1,1,1,-1.32E-15,0,1,0,0,0,0,1245312466,52
279,0,1.037325928,4,0,0,1.006948774,1,1,-1.32E-15,0,1,0,0,0,0,225737301,52
280,0,1.021253767,2,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,2262729951,52
281,0,1.001397695,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,621336,52
282,0,1.103701188,11,0,0.007680224,1,1,1,-1.32E-15,0,1,0,0,0,0,14821484,52
283,0.010912698,1.010923139,7,0.038289084,0,1.002240272,1.004040404,1,-1.32E-15,0,1,0,0,0,0,199222450,52
284,0,1.047897291,7,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,14331741,52
285,0.016369048,1.111110805,8,0.015734502,0.003310109,1.001061962,1.002016129,1.000890359,0.001667558,0.011843079,1.000658842,0.001249974,62584.59596,181458.6051,0,1100722883,52
286,0,1.03828,5,0,0.009215891,1,1,1,-1.32E-15,0,1,0,0,0,0,17721772,52
287,0,1.059392334,3,0,0.018503562,1,1,1,-1.32E-15,0,1,0,0,0,0,32553264,52
288,0.076884921,1.13991287,0,0.056199427,0.140603127,1,1,1.004969788,0.004689999,0.079570688,1.003037328,0.006094459,150284.8624,625532.9807,0,327621782,52
289,0,1.015681268,0,0,0,1,1,1,-1.32E-15,0.012213175,1,0,0,0,0,723433,52
290,0,1.029492522,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,8552983,52
291,0,1.020679308,1,0.00033654,0,1,1,1,-1.32E-15,0.000370096,1,0,0,0,0,25481424,52
292,0,0,4,0,0.202647275,1,1,1,-1.32E-15,0,1,0,0,0,0,15791579,52
293,0.084325397,1.020601717,3,0.058685926,0,1,1,1.004148805,0.003621718,0.101036269,1.00136832,0.002434678,118603.7912,367319.7524,0,2176436,52
294,0,1.047590532,6,0,0.096902474,1,1,1,-1.32E-15,0,1,0,0,0,0,16981700,52
295,0.055555556,1.052830192,0,0.053739624,0.006179512,1,1,1.007674079,0.007239944,0.042561066,1.006270393,0.01701808,2825379.034,5223758.591,0,465813790,52
296,0,0.945587995,2,0,0.19394706,1,1,1,-1.32E-15,0,1,0,0,0,0,24083790,52
297,0.001488095,1.036820913,3,0.006635204,0,1,1,1.000061514,0.000389468,0.023316062,1.000031383,2.69E-05,2897.120162,5336.102791,0,2274616352,52
298,0,1.020978,0,0,0,1,1,1,-1.32E-15,0.003330866,1,0,0,0,0,20851896,52
299,0.014880952,1.02930938,0,0.010209338,0,1.003046921,1.004040404,1.001052759,0.002164667,0.021465581,1.000371858,0.001077685,49805.0663,131009.2378,0,79727998,52
300,0,1.033872626,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,1305421,52
301,0,1.044468946,0,0,0.594897738,1,1,1,-1.32E-15,0,1,0,0,0,0,2254727946,52
302,0.101686508,1.172169234,1,0.092524426,0.006363766,1.00215676,1.004040404,1.00982626,0.006197642,0.097705403,1.006282969,0.01445333,417259.9412,1597802.131,0,2298918948,52
303,0.083829365,1.083239424,9,0.056813787,0.012915444,1,1,1.006485324,0.005822919,0.082531458,1.003298262,0.006226496,162202.4511,626280.4581,0,1156815985,52
304,0.058531746,1.029240683,0,0.016875916,0,1,1,1.006887948,0.002970737,0.083641747,1.00101334,0.002344676,115212.8005,379177.5537,0,1031634,52
305,0.000496032,1.058497306,3,0.000649822,0,1,1,1,-1.32E-15,0,1,0,0,0,0,14861505,52
306,0,1.04765533,8,0.031860463,0.195125963,1,1,1,-1.32E-15,0.080680977,1,0,0,0,0,521593,52
307,0,1.08234239,1,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,25933987,52
308,0.005952381,1.012029538,1,0.016530152,0.267757051,1.001489128,1.002016129,1.000234519,0.000898588,0.024056255,1.00086238,0.001416749,132742.6935,455464.3167,0,85748595,52
309,0.064980159,1.065357354,1,0.026500218,0,1.012673954,1.016359918,1.001074086,0.003594308,0.051813472,1.000748219,0.000582246,61508.56826,93708.33665,0,1400314078,52
310,0,1.02488143,6,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,1264922787,52
311,0,0.948263481,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,21541667,52
312,0,1.038799433,1,0,0.041500538,1,1,1,-1.32E-15,0,1,0,0,0,0,2828896,52
313,0.001984127,0.997902722,0,0.000286036,0,1,1,1.000136217,6.35E-05,0.015173945,1.00000805,2.22E-05,8009.782117,8123.85217,0,210523318,52
314,0.006944444,1.052316067,6,0.021559949,0.001484312,1.006896645,1.012219959,1.000102134,0.000861788,0.009622502,1.002821054,0.000455304,27309.71751,93395.87533,0,2298417170,52
315,0,1.046853558,2,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,56481956,52
316,0.083333333,1.269569167,8,0.057186879,0.053206268,1.003191692,1.006072874,1.009679933,0.008814361,0.086972613,1.004916737,0.010529833,253375.8223,1068473.012,0,2178216235,52
317,0.03125,1.045173738,0,0.002437205,0,1.002433537,1.004040404,1.000041245,0.000145889,0.01369356,1.000000925,2.94E-06,1090.881343,1090.881343,0,213122299,52
318,0.018353175,0.799401365,0,0.019760764,0,1.001205971,1.002016129,1.002515068,0.004066886,0.023316062,1.001072964,0.006685195,612897.5272,1949512.368,0,1505615084,52
319,0.01984127,1.063595593,3,0.010256277,0,1.021132159,1.020533881,1.001354362,0.004904792,0.020355292,1.000912471,0.000934586,305779.1636,315559.4115,0,1087121948,52
320,0,1.200627013,1,0,0.000152357,1,1,1,-1.32E-15,0,1,0,0,0,0,14731474,52
321,0,1.001748438,5,0,0.427225264,1,1,1,-1.32E-15,0,1,0,0,0,0,22252227,52
322,0,1.030647736,0,0,0.230529737,1,1,1,-1.32E-15,0,1,0,0,0,0,16011598,52
323,0.062996032,1.032699368,2,0.059867534,0,1.009574979,1.010162602,1.00991609,0.009529296,0.055514434,1.006324603,0.017009698,1658894.904,4059106.379,0,225353846,52
324,0,1.031484185,0,0,0.006295576,1,1,1,-1.32E-15,0.001480385,1,0,0,0,0,9721644,52
325,0,0,1,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,14731473,52
326,0.03125,1.019495609,0,0.019054043,0.011346689,1.001111948,1.002016129,1,-1.32E-15,0,1,0,0,0,0,37053747,52
327,0,1.015879327,13,0,0.27067527,1,1,1,-1.32E-15,0,1,0,0,0,0,207353929,52
328,0,1.040954508,0,0.000384365,0.06431565,1,1,1,-1.32E-15,0.000370096,1,0,0,0,0,7101118,52
329,0,0.97831409,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,1112834500,52
330,0.021329365,1.051435326,1,0.009592392,0.026365192,1,1,1.002219943,0.002097531,0.053293856,1.000747321,0.001507776,78554.40205,205051.6182,0,704711751,52
331,0,1.013837066,3,0,0.16728373,1.003346046,1.002016129,1,-1.32E-15,0,1,0,0,0,0,2145521462,52
332,0,0.98115584,4,0,0.101022611,1,1,1,-1.32E-15,0.000370096,1,0,0,0,0,26922008,52
333,0.01984127,1.084157611,1,0.008503852,0.018287641,1,1,1,-1.32E-15,0,1,0,0,0,0,734321685,52
334,0.030257937,1.026818488,1,0.019522129,0.016330669,1.007970324,1.012219959,1.00229528,0.009385709,0.0196151,1.000972641,0.001967869,303852.9002,694035.3045,0,1709017129,52
335,0,1.07047204,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,1033033643,52
336,0.02827381,1.046960099,9,0.014063277,0,1.000198499,1,1,-1.32E-15,0.005551443,1,0,0,0,0,188022453,52
337,0,1.004989817,2,0,0,1.003572916,1.002016129,1,-1.32E-15,0,1,0,0,0,0,2257330595,52
338,0.006944444,1.024133389,12,0.002557914,0,1.001281196,1.002016129,1,-1.32E-15,0,1,0,0,0,0,58325779,52
339,0.03422619,1.069795048,0,0.004487705,0,1,1,1,-1.32E-15,0,1,0,0,0,0,1200122971,52
340,0,1.023227932,0,0,0,1.001074964,1.002016129,1,-1.32E-15,0,1,0,0,0,0,2283517196,52
341,0,1.017998929,0,0,0,1.006531905,1.004040404,1,-1.32E-15,0,1,0,0,0,0,208823869,52
342,0.119543651,1.078448055,0,0.059623199,0,1,1,1.002749328,0.001878632,0.118800888,1.000828649,0.001964088,46640.56093,96777.70846,0,20851269,52
343,0,1.012604624,0,0,0,1.001139841,1.002016129,1,-1.32E-15,0,1,0,0,0,0,94079387,52
344,0.007936508,1.011972914,2,0.006024019,0,1.002897741,1.004040404,1.000571978,0.001196808,0.022945966,1.000362331,0.000458603,59179.83613,118096.2897,0,169017039,52
345,0,0,1,0,0.296002208,1,1,1,-1.32E-15,0,1,0,0,0,0,14891489,52
346,0.029761905,1.074674141,0,0.006900087,0.015076752,1,1,1.009640312,0.004736056,0.032198372,1.000477845,0.001685562,558359.4237,562277.2451,0,1175917953,52
347,0.178075397,1.049411632,0,0.03663143,0,1,1,1.001755074,0.00154052,0.099925981,1.000730431,0.000838377,24760.05273,53796.07057,0,20851264,52
348,0.000496032,1.014458986,6,0.000649822,0.773218538,1,1,1,-1.32E-15,0,1,0,0,0,0,35051801,52
349,0,1.08871,6,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,19802165,52
350,0.087797619,1.009243342,0,0.043400734,0,1,1,1.003564419,0.003208295,0.151369356,1.001222633,0.002449474,72529.83746,348131.2612,0,20651634,52
351,0,1.001269798,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,259324068,52
352,0.013888889,1.057265032,0,0.00559357,0,1,1,1.000315389,0.000366835,0.062916358,1.000067756,0.000104293,6170.792337,31734.43817,0,8881517,52
353,0,1.012628579,0,0,0,1.001707721,1.002016129,1,-1.32E-15,0,1,0,0,0,0,211033755,52
354,0,1.04876948,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,390416204,52
355,0,1.037332576,5,0.03270782,0,1.000997394,1.002016129,1,-1.32E-15,0.090303479,1,0,0,0,0,34273428,52
356,0,1.026108349,2,0,0.297037057,1,1,1,-1.32E-15,0,1,0,0,0,0,232523834,52
357,0.000992063,1.013684847,6,0.000309507,0,1,1,1.000076851,0.000319183,0.012583272,1.000001486,3.91E-05,7551.912596,14082.24142,0,21293173,52
358,0.03125,0.984808645,1,0.009501392,0.055574278,1.002665887,1.004040404,1,-1.32E-15,0.023316062,1,0,0,0,3.30E-05,196365459,52
359,0,1.092211443,1,0,0.000316336,1.002018245,1.002016129,1,-1.32E-15,0,1,0,0,0,0,689522032,52
360,0,1.027126699,5,0,0,1.001195418,1.002016129,1,-1.32E-15,0.000740192,1,0,0,0,0,194722434,52
361,0,0,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,17261726,52
362,0,1.077438843,2,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,1361525,52
363,0.006448413,1.101747188,0,0.000987452,0.529872459,1.002028474,1.004040404,1.000741077,0.001313584,0.011102887,1.000110366,0.000171206,61231.12122,62838.36904,0,733121782,52
364,0,0.994957549,1,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,71277,52
365,0,1.02918,10,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,12811343,52
366,0,1.073305994,0,0.022702024,0,1,1,1,-1.32E-15,0.007401925,1,0,0,0,0,12731896,52
367,0,1.05045507,5,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,2256322570,52
368,0.006448413,1.023876096,5,0.00847706,0.000537223,1,1,1.000028151,2.53E-05,0.018504811,1.000010715,1.32E-05,2044.60936,4098.531172,0,2272310126,52
369,0,0,2,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,15051505,52
370,0,1.048472856,0,0,0.043411036,1,1,1,-1.32E-15,0,1,0,0,0,0,14431444,52
371,0.056051587,1.054975963,6,0.044426124,0.158744041,1.00012599,1,1.001628732,0.001042212,0.076609919,1.000453527,0.001488325,139474.5767,371003.0589,0,27261181,52
372,0.059027778,1.086568399,0,0.01596404,0,1,1,1.004450464,0.003077097,0.062916358,1.001306919,0.002439983,113593.2173,233407.8985,0,8881277,52
373,0,1.008840551,6,0,0.002976781,1,1,1,-1.32E-15,0,1,0,0,0,0,14291428,52
374,0,0,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,14041404,52
375,0,1.019101931,5,0,0,1,1,1,-1.32E-15,0.00296077,1,0,0,0,0,6363168,52
376,0,1.047318308,0,0,0.146198343,1,1,1,-1.32E-15,0,1,0,0,0,0,1031210330,52
377,0.00843254,1.014918797,4,0.000809826,0,1.000792303,1,1.000072082,0.000117402,0.007031828,1.000028447,9.62E-06,721.1749106,1014.498776,0,2303421130,52
378,0.037202381,1.031809963,4,0.008222488,0.000889542,1.00904144,1.010162602,1.001219967,0.008744933,0.03626943,1.000431551,0.000592544,69387.41963,149918.9569,0,535614092,52
379,0,1.024968085,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,334143460,52
380,0,0,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,245801291,52
381,0,1.092357876,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,15511552,52
382,0,1.064447023,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,736246374,52
383,0.03125,1.040702817,0,0.029881428,0,1.005653032,1.002016129,1,-1.32E-15,0.023316062,1,0,0,0,0.000103758,1109934389,52
384,0.029761905,1.036670307,0,0.002685043,0,1,1,1.003641603,0.00165254,0.02553664,1.000139992,0.000450771,90868.16214,141141.5158,0,230114314,52
385,0,0,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,13821382,52
386,0,1.068457072,0,0,0.343539016,1,1,1,-1.32E-15,0,1,0,0,0,0,55623849,52
387,0.029761905,1.074344477,1,0.004061994,0,1,1,1.000025824,1.83E-05,0.022945966,1.000001617,4.28E-06,1409.481821,1419.09435,0,227019718,52
388,0,1.054770864,2,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,17251860,52
389,0,1.010719139,0,0,0.007942045,1.004411159,1.002016129,1,-1.32E-15,0,1,0,0,0,0,820031497,52
390,0,1.070632118,0,0,0.287836214,1,1,1,-1.32E-15,0,1,0,0,0,0,226798595,52
391,0,0,2,0,0.380600104,1,1,1,-1.32E-15,0,1,0,0,0,0,15771577,52
392,0.068948413,1.054047272,0,0.059454957,0,1,1,1.001333787,0.001138713,0.021465581,1.002073771,0.003306122,204189.9873,327167.614,0,113999115,52
393,0,1.049528,2,0.01309329,0.221990433,1,1,1,-1.32E-15,0,1,0,0,0,0,911516320,52
394,0.03125,1.056045077,0,0.007411046,0,1,1,1,-1.32E-15,0.023316062,1,0,0,0,2.57E-05,155736204,52
395,0,1.06378733,8,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,227003266,52
396,0.091269841,1.030591157,6,0.063740346,0,1.00476324,1,1.000773355,0.000939033,0.088082902,1.000386341,0.000754812,42639.9715,94331.10246,0,2276611568,52
397,0,1.009428134,0,5.82E-05,0,1,1,1,-1.32E-15,0.015173945,1,0,0,0,0,3151318,52
398,0.197420635,1.025669435,0,0.143703268,0.784048637,1,1,1.047887412,0.02301853,0.146558105,1.019005452,0.050125773,2802045.439,10066984.74,0,41393705,52
